onset	duration	subject	run	stimuli
0.02	14.981	179	1	InfOwnNeg
60.267	15.013	179	1	InfOwnNeg
211.368	14.965	179	1	InfOwnNeg
286.71	14.98	179	1	InfOwnNeg
377.347	15.165	179	1	InfOwnNeg
437.978	14.981	179	1	InfOwnNeg
75.329	15.03	179	1	InfOwnPos
105.586	15.048	179	1	InfOwnPos
150.854	15.048	179	1	InfOwnPos
196.189	15.048	179	1	InfOwnPos
347.073	15.048	179	1	InfOwnPos
392.626	15.098	179	1	InfOwnPos
45.105	15.046	179	1	InfOtherNeg
135.709	15.046	179	1	InfOtherNeg
181.044	15.047	179	1	InfOtherNeg
256.52	15.046	179	1	InfOtherNeg
301.755	15.046	179	1	InfOtherNeg
407.805	15.029	179	1	InfOtherNeg
15.015	15.063	179	1	InfOtherPos
90.424	15.046	179	1	InfOtherPos
165.966	15.03	179	1	InfOtherPos
241.424	15.03	179	1	InfOtherPos
316.866	15.047	179	1	InfOtherPos
362.185	15.03	179	1	InfOtherPos
30.078	15.027	179	1	fixation
120.634	15.075	179	1	fixation
226.333	15.091	179	1	fixation
271.566	15.144	179	1	fixation
331.913	15.16	179	1	fixation
422.834	15.144	179	1	fixation
452.959	9.041	179	1	fixation
