onset	duration	subject	run	stimuli
0.013	15.891	3148	1	InfOwnNeg
61.151	15.792	3148	1	InfOwnNeg
214.845	15.794	3148	1	InfOwnNeg
291.025	15.81	3148	1	InfOwnNeg
383.545	14.993	3148	1	InfOwnNeg
443.935	15.826	3148	1	InfOwnNeg
76.974	15.027	3148	1	InfOwnPos
107.253	14.992	3148	1	InfOwnPos
152.487	15.877	3148	1	InfOwnPos
198.655	16.061	3148	1	InfOwnPos
352.166	16.127	3148	1	InfOwnPos
398.667	14.993	3148	1	InfOwnPos
46.012	15.024	3148	1	InfOtherNeg
137.331	15.041	3148	1	InfOtherNeg
183.499	15.042	3148	1	InfOtherNeg
260.83	15.042	3148	1	InfOtherNeg
306.881	15.041	3148	1	InfOtherNeg
413.74	15.042	3148	1	InfOtherNeg
15.917	15.057	3148	1	InfOtherPos
92.08	15.041	3148	1	InfOtherPos
168.41	15.041	3148	1	InfOtherPos
245.724	15.041	3148	1	InfOtherPos
321.97	15.042	3148	1	InfOtherPos
368.372	15.041	3148	1	InfOtherPos
30.974	15.038	3148	1	fixation
122.245	15.086	3148	1	fixation
230.639	15.085	3148	1	fixation
275.872	15.153	3148	1	fixation
337.012	15.154	3148	1	fixation
428.782	15.153	3148	1	fixation
