onset	duration	subject	run	stimuli
75.297	15.026	3120	2	InfOwnNeg
165.815	15.009	3120	2	InfOwnNeg
241.11	15.009	3120	2	InfOwnNeg
286.327	15.01	3120	2	InfOwnNeg
376.729	15.025	3120	2	InfOwnNeg
406.907	14.992	3120	2	InfOwnNeg
30.163	15.024	3120	2	InfOwnPos
60.274	15.008	3120	2	InfOwnPos
211.015	15.009	3120	2	InfOwnPos
256.183	14.992	3120	2	InfOwnPos
331.511	15.009	3120	2	InfOwnPos
361.673	14.992	3120	2	InfOwnPos
0.035	15.04	3120	2	InfOtherNeg
90.386	15.042	3120	2	InfOtherNeg
120.581	15.042	3120	2	InfOtherNeg
150.692	15.041	3120	2	InfOtherNeg
271.222	15.042	3120	2	InfOtherNeg
346.567	15.042	3120	2	InfOtherNeg
15.091	15.057	3120	2	InfOtherPos
105.492	15.041	3120	2	InfOtherPos
180.871	15.042	3120	2	InfOtherPos
316.406	15.042	3120	2	InfOtherPos
391.801	15.042	3120	2	InfOtherPos
436.968	15.032	3120	2	InfOtherPos
45.187	15.087	3120	2	fixation
135.623	15.069	3120	2	fixation
195.913	15.102	3120	2	fixation
226.024	15.086	3120	2	fixation
301.337	15.069	3120	2	fixation
421.899	15.069	3120	2	fixation
