onset	duration	subject	run	stimuli
43.546	5.001	3120	1	EmoLookNeg
58.051	5.002	3120	1	EmoLookNeg
160.807	5.002	3120	1	EmoLookNeg
199.588	5.002	3120	1	EmoLookNeg
207.158	5.002	3120	1	EmoLookNeg
220.596	5.002	3120	1	EmoLookNeg
277.335	5.002	3120	1	EmoLookNeg
285.088	5.002	3120	1	EmoLookNeg
300.043	5.002	3120	1	EmoLookNeg
306.529	5.002	3120	1	EmoLookNeg
359.249	5.002	3120	1	EmoLookNeg
365.668	5.002	3120	1	EmoLookNeg
379.224	5.002	3120	1	EmoLookNeg
402.816	5.002	3120	1	EmoLookNeg
416.605	5.002	3120	1	EmoLookNeg
50.215	5.002	3120	1	EmoLookPos
65.771	5.002	3120	1	EmoLookPos
73.34	5.002	3120	1	EmoLookPos
167.993	5.002	3120	1	EmoLookPos
174.229	5.002	3120	1	EmoLookPos
181.832	5.002	3120	1	EmoLookPos
189.668	5.002	3120	1	EmoLookPos
214.177	5.002	3120	1	EmoLookPos
228.266	5.002	3120	1	EmoLookPos
292.391	5.001	3120	1	EmoLookPos
352.864	5.002	3120	1	EmoLookPos
372.454	5.002	3120	1	EmoLookPos
389.111	5.002	3120	1	EmoLookPos
396.063	5.002	3120	1	EmoLookPos
410.302	5.002	3120	1	EmoLookPos
3.113	5.002	3120	1	EmoLabelNeg
17.686	5.002	3120	1	EmoLabelNeg
97.383	5.002	3120	1	EmoLabelNeg
112.872	5.002	3120	1	EmoLabelNeg
130.379	5.002	3120	1	EmoLabelNeg
137.398	5.002	3120	1	EmoLabelNeg
151.503	5.002	3120	1	EmoLabelNeg
237.67	5.002	3120	1	EmoLabelNeg
252.892	5.002	3120	1	EmoLabelNeg
267.048	5.001	3120	1	EmoLabelNeg
323.019	5.002	3120	1	EmoLabelNeg
329.438	5.002	3120	1	EmoLabelNeg
336.324	5.002	3120	1	EmoLabelNeg
427.159	5.002	3120	1	EmoLabelNeg
434.111	5.002	3120	1	EmoLabelNeg
9.749	5.002	3120	1	EmoLabelPos
25.372	5.002	3120	1	EmoLabelPos
33.058	5.002	3120	1	EmoLabelPos
83.844	5.002	3120	1	EmoLabelPos
91.097	5.002	3120	1	EmoLabelPos
105.036	5.002	3120	1	EmoLabelPos
122.859	5.002	3120	1	EmoLabelPos
143.784	5.002	3120	1	EmoLabelPos
245.489	5.002	3120	1	EmoLabelPos
260.562	5.002	3120	1	EmoLabelPos
316.683	5.002	3120	1	EmoLabelPos
343.093	5.002	3120	1	EmoLabelPos
440.864	5.002	3120	1	EmoLabelPos
448.317	5.002	3120	1	EmoLabelPos
454.619	1.381	3120	1	EmoLabelPos
