onset	duration	subject	run	stimuli
40.848	5.002	194	1	EmoLookNeg
54.87	5.002	194	1	EmoLookNeg
154.692	5.002	194	1	EmoLookNeg
192.04	5.002	194	1	EmoLookNeg
198.86	5.002	194	1	EmoLookNeg
213.132	5.002	194	1	EmoLookNeg
269.771	5.002	194	1	EmoLookNeg
276.574	5.002	194	1	EmoLookNeg
291.029	5.002	194	1	EmoLookNeg
298.232	5.002	194	1	EmoLookNeg
352.52	5.002	194	1	EmoLookNeg
359.356	5.002	194	1	EmoLookNeg
372.862	5.002	194	1	EmoLookNeg
394.77	5.002	194	1	EmoLookNeg
409.443	5.002	194	1	EmoLookNeg
48.451	5.002	194	1	EmoLookPos
62.156	5.002	194	1	EmoLookPos
68.492	5.002	194	1	EmoLookPos
161.312	5.002	194	1	EmoLookPos
169.098	5.002	194	1	EmoLookPos
175.401	5.002	194	1	EmoLookPos
182.904	5.002	194	1	EmoLookPos
206.63	5.002	194	1	EmoLookPos
220.252	5.002	194	1	EmoLookPos
284.21	5.002	194	1	EmoLookPos
345.284	5.002	194	1	EmoLookPos
365.625	5.002	194	1	EmoLookPos
382.049	5.002	194	1	EmoLookPos
388.201	5.002	194	1	EmoLookPos
402.59	5.002	194	1	EmoLookPos
3.049	5.002	194	1	EmoLabelNeg
17.055	5.002	194	1	EmoLabelNeg
93.152	5.002	194	1	EmoLabelNeg
106.924	5.002	194	1	EmoLabelNeg
122.947	5.002	194	1	EmoLabelNeg
130.716	5.002	194	1	EmoLabelNeg
144.322	5.002	194	1	EmoLabelNeg
230.689	5.002	194	1	EmoLabelNeg
245.228	5.002	194	1	EmoLabelNeg
259.3	5.002	194	1	EmoLabelNeg
315.773	5.002	194	1	EmoLabelNeg
322.609	5.002	194	1	EmoLabelNeg
328.961	5.002	194	1	EmoLabelNeg
418.613	5.002	194	1	EmoLabelNeg
424.765	5.002	194	1	EmoLabelNeg
10.636	5.002	194	1	EmoLabelPos
24.258	5.002	194	1	EmoLabelPos
30.694	5.002	194	1	EmoLabelPos
78.663	5.002	194	1	EmoLabelPos
85.349	5.002	194	1	EmoLabelPos
99.471	5.002	194	1	EmoLabelPos
116.127	5.002	194	1	EmoLabelPos
137.184	5.004	194	1	EmoLabelPos
237.508	5.002	194	1	EmoLabelPos
252.097	5.002	194	1	EmoLabelPos
308.603	5.002	194	1	EmoLabelPos
336.197	5.002	194	1	EmoLabelPos
431.335	5.002	194	1	EmoLabelPos
439.138	5.002	194	1	EmoLabelPos
445.99	5.002	194	1	EmoLabelPos
