onset	duration	subject	run	stimuli
24.767	5.015	184	2	EmoLookNeg
31.386	5.015	184	2	EmoLookNeg
86.568	5.015	184	2	EmoLookNeg
92.937	5.015	184	2	EmoLookNeg
99.908	5.015	184	2	EmoLookNeg
195.443	5.015	184	2	EmoLookNeg
208.883	5.015	184	2	EmoLookNeg
223.36	5.015	184	2	EmoLookNeg
234.175	5.015	184	2	EmoLookNeg
247.649	5.015	184	2	EmoLookNeg
254.252	5.015	184	2	EmoLookNeg
272.022	5.015	184	2	EmoLookNeg
286.983	5.015	184	2	EmoLookNeg
364.213	5.015	184	2	EmoLookNeg
377.486	5.015	184	2	EmoLookNeg
3.052	5.015	184	2	EmoLookPos
10.775	5.015	184	2	EmoLookPos
18.481	5.015	184	2	EmoLookPos
79.814	5.015	184	2	EmoLookPos
107.681	5.015	184	2	EmoLookPos
201.962	5.015	184	2	EmoLookPos
216.406	5.015	184	2	EmoLookPos
241.113	5.015	184	2	EmoLookPos
261.239	5.015	184	2	EmoLookPos
279.176	5.015	184	2	EmoLookPos
293.987	5.015	184	2	EmoLookPos
301.409	5.015	184	2	EmoLookPos
350.105	5.015	184	2	EmoLookPos
356.758	5.015	184	2	EmoLookPos
370.616	5.015	184	2	EmoLookPos
41.433	5.015	184	2	EmoLabelNeg
56.863	5.015	184	2	EmoLabelNeg
118.263	5.015	184	2	EmoLabelNeg
131.385	5.015	184	2	EmoLabelNeg
138.356	5.015	184	2	EmoLabelNeg
156.711	5.015	184	2	EmoLabelNeg
163.23	5.015	184	2	EmoLabelNeg
177.673	5.015	184	2	EmoLabelNeg
184.627	5.015	184	2	EmoLabelNeg
319.196	5.015	184	2	EmoLabelNeg
332.335	5.015	184	2	EmoLabelNeg
339.322	5.015	184	2	EmoLabelNeg
416.286	5.015	184	2	EmoLabelNeg
441.243	5.015	184	2	EmoLabelNeg
454.516	5.015	184	2	EmoLabelNeg
49.156	5.015	184	2	EmoLabelPos
63.148	5.015	184	2	EmoLabelPos
69.768	5.015	184	2	EmoLabelPos
125.016	5.015	184	2	EmoLabelPos
146.129	5.015	184	2	EmoLabelPos
170.151	5.015	184	2	EmoLabelPos
312.258	5.015	184	2	EmoLabelPos
325.732	5.015	184	2	EmoLabelPos
386.898	5.015	184	2	EmoLabelPos
394.053	5.015	184	2	EmoLabelPos
401.859	5.015	184	2	EmoLabelPos
408.863	5.015	184	2	EmoLabelPos
427.135	5.015	184	2	EmoLabelPos
433.788	5.015	184	2	EmoLabelPos
447.646	5.015	184	2	EmoLabelPos
