onset	duration	subject	run	stimuli
75.448	15.066	184	2	InfOwnNeg
166.069	15.032	184	2	InfOwnNeg
242.263	15.968	184	2	InfOwnNeg
289.27	15.985	184	2	InfOwnNeg
381.545	15.936	184	2	InfOwnNeg
412.688	15.05	184	2	InfOwnNeg
30.129	15.132	184	2	InfOwnPos
60.386	15.049	184	2	InfOwnPos
211.354	15.768	184	2	InfOwnPos
258.344	15.685	184	2	InfOwnPos
335.508	15.049	184	2	InfOwnPos
365.781	15.635	184	2	InfOwnPos
0.023	15.03	184	2	InfOtherNeg
90.576	15.048	184	2	InfOtherNeg
120.783	15.048	184	2	InfOtherNeg
150.89	15.048	184	2	InfOtherNeg
274.091	15.048	184	2	InfOtherNeg
350.62	15.047	184	2	InfOtherNeg
15.068	15.047	184	2	InfOtherPos
105.688	15.048	184	2	InfOtherPos
181.164	15.048	184	2	InfOtherPos
320.346	15.03	184	2	InfOtherPos
397.543	15.047	184	2	InfOtherPos
442.795	15.048	184	2	InfOtherPos
45.261	15.125	184	2	fixation
135.831	15.059	184	2	fixation
196.212	15.142	184	2	fixation
227.122	15.141	184	2	fixation
305.255	15.091	184	2	fixation
427.738	15.057	184	2	fixation
