onset	duration	subject	run	stimuli
41.408	5.015	184	1	EmoLookNeg
55.266	5.015	184	1	EmoLookNeg
155.549	5.015	184	1	EmoLookNeg
193.88	5.015	184	1	EmoLookNeg
200.165	5.015	184	1	EmoLookNeg
214.291	5.015	184	1	EmoLookNeg
269.589	5.015	184	1	EmoLookNeg
276.36	5.015	184	1	EmoLookNeg
290.702	5.015	184	1	EmoLookNeg
297.005	5.015	184	1	EmoLookNeg
350.648	5.015	184	1	EmoLookNeg
357.134	5.015	184	1	EmoLookNeg
370.691	5.015	184	1	EmoLookNeg
393.275	5.015	184	1	EmoLookNeg
407.016	5.015	184	1	EmoLookNeg
48.68	5.015	184	1	EmoLookPos
61.802	5.015	184	1	EmoLookPos
69.241	5.015	184	1	EmoLookPos
162.369	5.015	184	1	EmoLookPos
170.076	5.015	184	1	EmoLookPos
176.445	5.015	184	1	EmoLookPos
183.783	5.015	184	1	EmoLookPos
207.17	5.015	184	1	EmoLookPos
220.643	5.015	184	1	EmoLookPos
283.33	5.015	184	1	EmoLookPos
344.145	5.015	184	1	EmoLookPos
363.236	5.015	184	1	EmoLookPos
380.437	5.015	184	1	EmoLookPos
386.873	5.015	184	1	EmoLookPos
399.995	5.015	184	1	EmoLookPos
3.044	5.015	184	1	EmoLabelNeg
16.902	5.015	184	1	EmoLabelNeg
94.299	5.015	184	1	EmoLabelNeg
108.007	5.015	184	1	EmoLabelNeg
124.389	5.015	184	1	EmoLabelNeg
131.393	5.015	184	1	EmoLabelNeg
144.867	5.015	184	1	EmoLabelNeg
231.325	5.015	184	1	EmoLabelNeg
245.066	5.015	184	1	EmoLabelNeg
258.74	5.015	184	1	EmoLabelNeg
314.356	5.015	184	1	EmoLabelNeg
320.842	5.015	184	1	EmoLabelNeg
326.944	5.015	184	1	EmoLabelNeg
416.511	5.015	184	1	EmoLabelNeg
422.947	5.015	184	1	EmoLabelNeg
10.315	5.015	184	1	EmoLabelPos
23.438	5.015	184	1	EmoLabelPos
30.877	5.015	184	1	EmoLabelPos
79.773	5.015	184	1	EmoLabelPos
86.593	5.015	184	1	EmoLabelPos
100.668	5.015	184	1	EmoLabelPos
118.104	5.015	184	1	EmoLabelPos
138.515	5.015	184	1	EmoLabelPos
238.095	5.015	184	1	EmoLabelPos
252.438	5.015	184	1	EmoLabelPos
307.854	5.015	184	1	EmoLabelPos
334.4	5.015	184	1	EmoLabelPos
429.35	5.015	184	1	EmoLabelPos
436.07	5.015	184	1	EmoLabelPos
443.091	5.015	184	1	EmoLabelPos
