onset	duration	subject	run	stimuli
22.948	5.002	193	2	EmoLookNeg
29.418	5.001	193	2	EmoLookNeg
82.121	5.002	193	2	EmoLookNeg
89.841	5.002	193	2	EmoLookNeg
96.344	5.002	193	2	EmoLookNeg
186.879	5.002	193	2	EmoLookNeg
201.635	5.002	193	2	EmoLookNeg
214.273	5.002	193	2	EmoLookNeg
223.86	5.002	193	2	EmoLookNeg
237.199	5.002	193	2	EmoLookNeg
243.918	5.002	193	2	EmoLookNeg
261.091	5.002	193	2	EmoLookNeg
274.463	5.002	193	2	EmoLookNeg
349.176	5.002	193	2	EmoLookNeg
362.297	5.002	193	2	EmoLookNeg
3.041	5.002	193	2	EmoLookPos
9.426	5.002	193	2	EmoLookPos
16.362	5.002	193	2	EmoLookPos
75.435	5.003	193	2	EmoLookPos
103.23	5.002	193	2	EmoLookPos
194.665	5.002	193	2	EmoLookPos
208.071	5.002	193	2	EmoLookPos
231.096	5.002	193	2	EmoLookPos
251.621	5.002	193	2	EmoLookPos
267.26	5.002	193	2	EmoLookPos
281.449	5.002	193	2	EmoLookPos
288.552	5.002	193	2	EmoLookPos
335.404	5.002	193	2	EmoLookPos
342.423	5.002	193	2	EmoLookPos
355.511	5.002	193	2	EmoLookPos
39.238	5.002	193	2	EmoLabelNeg
52.56	5.002	193	2	EmoLabelNeg
112.667	5.002	193	2	EmoLabelNeg
127.072	5.002	193	2	EmoLabelNeg
133.575	5.002	193	2	EmoLabelNeg
149.898	5.002	193	2	EmoLabelNeg
157.684	5.002	193	2	EmoLabelNeg
171.089	5.002	193	2	EmoLabelNeg
177.292	5.002	193	2	EmoLabelNeg
305.409	5.001	193	2	EmoLabelNeg
318.23	5.002	193	2	EmoLabelNeg
325.933	5.002	193	2	EmoLabelNeg
399.845	5.002	193	2	EmoLabelNeg
423.238	5.002	193	2	EmoLabelNeg
436.36	5.002	193	2	EmoLabelNeg
45.624	5.002	193	2	EmoLabelPos
59.146	5.002	193	2	EmoLabelPos
65.615	5.002	193	2	EmoLabelPos
119.353	5.002	193	2	EmoLabelPos
140.461	5.002	193	2	EmoLabelPos
164.654	5.002	193	2	EmoLabelPos
298.172	5.002	193	2	EmoLabelPos
311.511	5.002	193	2	EmoLabelPos
372.385	5.002	193	2	EmoLabelPos
378.554	5.002	193	2	EmoLabelPos
385.757	5.001	193	2	EmoLabelPos
392.743	5.002	193	2	EmoLabelPos
409.466	5.002	193	2	EmoLabelPos
416.485	5.002	193	2	EmoLabelPos
429.574	5.002	193	2	EmoLabelPos
