onset	duration	subject	run	stimuli
40.496	5.002	3227	1	EmoLookNeg
54.018	5.002	3227	1	EmoLookNeg
153.658	5.002	3227	1	EmoLookNeg
191.989	5.002	3227	1	EmoLookNeg
198.692	5.002	3227	1	EmoLookNeg
212.414	5.002	3227	1	EmoLookNeg
269.503	5.002	3227	1	EmoLookNeg
277.339	5.002	3227	1	EmoLookNeg
292.229	5.002	3227	1	EmoLookNeg
298.915	5.002	3227	1	EmoLookNeg
352.952	5.002	3227	1	EmoLookNeg
359.272	5.002	3227	1	EmoLookNeg
372.577	5.002	3227	1	EmoLookNeg
396.203	5.002	3227	1	EmoLookNeg
410.292	5.002	3227	1	EmoLookNeg
47.082	5.002	3227	1	EmoLookPos
60.488	5.002	3227	1	EmoLookPos
66.79	5.002	3227	1	EmoLookPos
160.577	5.002	3227	1	EmoLookPos
167.313	5.002	3227	1	EmoLookPos
174.066	5.002	3227	1	EmoLookPos
181.619	5.002	3227	1	EmoLookPos
205.478	5.002	3227	1	EmoLookPos
218.633	5.002	3227	1	EmoLookPos
284.526	5.002	3227	1	EmoLookPos
346.083	5.002	3227	1	EmoLookPos
366.224	5.002	3227	1	EmoLookPos
383.081	5.002	3227	1	EmoLookPos
389.534	5.002	3227	1	EmoLookPos
402.472	5.002	3227	1	EmoLookPos
3.115	5.002	3227	1	EmoLabelNeg
16.737	5.002	3227	1	EmoLabelNeg
91.466	5.002	3227	1	EmoLabelNeg
105.755	5.002	3227	1	EmoLabelNeg
122.895	5.002	3227	1	EmoLabelNeg
129.681	5.002	3227	1	EmoLabelNeg
142.853	5.002	3227	1	EmoLabelNeg
229.554	5.002	3227	1	EmoLabelNeg
244.71	5.002	3227	1	EmoLabelNeg
259.166	5.002	3227	1	EmoLabelNeg
315.971	5.002	3227	1	EmoLabelNeg
322.29	5.002	3227	1	EmoLabelNeg
329.343	5.002	3227	1	EmoLabelNeg
419.495	5.002	3227	1	EmoLabelNeg
425.948	5.002	3227	1	EmoLabelNeg
9.718	5.002	3227	1	EmoLabelPos
23.19	5.002	3227	1	EmoLabelPos
29.609	5.002	3227	1	EmoLabelPos
77.694	5.002	3227	1	EmoLabelPos
84.68	5.002	3227	1	EmoLabelPos
98.252	5.002	3227	1	EmoLabelPos
116.209	5.002	3227	1	EmoLabelPos
136.584	5.002	3227	1	EmoLabelPos
237.424	5.002	3227	1	EmoLabelPos
252.48	5.002	3227	1	EmoLabelPos
309.152	5.002	3227	1	EmoLabelPos
335.696	5.002	3227	1	EmoLabelPos
432.617	5.002	3227	1	EmoLabelPos
438.87	5.002	3227	1	EmoLabelPos
446.689	5.002	3227	1	EmoLabelPos
