onset	duration	subject	run	stimuli
0.006	15.023	3227	1	InfOwnNeg
60.277	15.309	3227	1	InfOwnNeg
214.721	15.375	3227	1	InfOwnNeg
290.45	15.727	3227	1	InfOwnNeg
381.72	15.542	3227	1	InfOwnNeg
443.794	15.01	3227	1	InfOwnNeg
75.633	15.877	3227	1	InfOwnPos
106.828	15.01	3227	1	InfOwnPos
152.079	16.044	3227	1	InfOwnPos
198.481	16.11	3227	1	InfOwnPos
351.491	15.01	3227	1	InfOwnPos
397.392	16.127	3227	1	InfOwnPos
45.137	15.024	3227	1	InfOtherNeg
136.923	15.042	3227	1	InfOtherNeg
183.308	15.042	3227	1	InfOtherNeg
260.288	15.042	3227	1	InfOtherNeg
306.223	15.042	3227	1	InfOtherNeg
413.599	15.041	3227	1	InfOtherNeg
15.042	15.058	3227	1	InfOtherPos
91.589	15.041	3227	1	InfOtherPos
168.202	15.042	3227	1	InfOtherPos
245.183	15.041	3227	1	InfOtherPos
321.312	15.042	3227	1	InfOtherPos
366.547	15.041	3227	1	InfOtherPos
30.1	15.037	3227	1	fixation
121.838	15.085	3227	1	fixation
230.096	15.087	3227	1	fixation
275.33	15.12	3227	1	fixation
336.354	15.137	3227	1	fixation
428.64	15.154	3227	1	fixation
