onset	duration	subject	run	stimuli
23.591	5.002	3080	2	EmoLookNeg
30.51	5.002	3080	2	EmoLookNeg
85.648	5.002	3080	2	EmoLookNeg
92.467	5.002	3080	2	EmoLookNeg
98.77	5.002	3080	2	EmoLookNeg
193.74	5.002	3080	2	EmoLookNeg
207.195	5.002	3080	2	EmoLookNeg
222.017	5.002	3080	2	EmoLookNeg
232.204	5.002	3080	2	EmoLookNeg
245.993	5.002	3080	2	EmoLookNeg
252.329	5.002	3080	2	EmoLookNeg
270.769	5.002	3080	2	EmoLookNeg
283.791	5.002	3080	2	EmoLookNeg
361.254	5.002	3080	2	EmoLookNeg
374.943	5.002	3080	2	EmoLookNeg
3.05	5.001	3080	2	EmoLookPos
10.452	5.002	3080	2	EmoLookPos
17.105	5.002	3080	2	EmoLookPos
77.812	5.002	3080	2	EmoLookPos
106.373	5.002	3080	2	EmoLookPos
200.759	5.002	3080	2	EmoLookPos
214.298	5.002	3080	2	EmoLookPos
239.057	5.002	3080	2	EmoLookPos
260.115	5.002	3080	2	EmoLookPos
277.322	5.002	3080	2	EmoLookPos
290.56	5.002	3080	2	EmoLookPos
297.53	5.002	3080	2	EmoLookPos
346.699	5.002	3080	2	EmoLookPos
354.368	5.002	3080	2	EmoLookPos
367.89	5.002	3080	2	EmoLookPos
40.431	5.002	3080	2	EmoLabelNeg
54.486	5.002	3080	2	EmoLabelNeg
116.543	5.002	3080	2	EmoLabelNeg
131.199	5.002	3080	2	EmoLabelNeg
137.501	5.002	3080	2	EmoLabelNeg
155.275	5.002	3080	2	EmoLabelNeg
162.294	5.002	3080	2	EmoLabelNeg
175.833	5.002	3080	2	EmoLabelNeg
183.552	5.002	3080	2	EmoLabelNeg
314.986	5.002	3080	2	EmoLabelNeg
328.258	5.002	3080	2	EmoLabelNeg
336.044	5.002	3080	2	EmoLabelNeg
411.073	5.002	3080	2	EmoLabelNeg
436.233	5.002	3080	2	EmoLabelNeg
449.922	5.002	3080	2	EmoLabelNeg
47.833	5.002	3080	2	EmoLabelPos
60.972	5.002	3080	2	EmoLabelPos
67.891	5.002	3080	2	EmoLabelPos
124.38	5.002	3080	2	EmoLabelPos
145.104	5.002	3080	2	EmoLabelPos
168.73	5.002	3080	2	EmoLabelPos
308.134	5.002	3080	2	EmoLabelPos
321.922	5.002	3080	2	EmoLabelPos
384.313	5.002	3080	2	EmoLabelPos
390.866	5.002	3080	2	EmoLabelPos
397.335	5.002	3080	2	EmoLabelPos
404.104	5.002	3080	2	EmoLabelPos
421.677	5.002	3080	2	EmoLabelPos
429.347	5.002	3080	2	EmoLabelPos
442.869	5.002	3080	2	EmoLabelPos
