onset	duration	subject	run	stimuli
0.027	15.008	3128	1	InfOwnNeg
60.25	15.008	3128	1	InfOwnNeg
211.025	15.008	3128	1	InfOwnNeg
286.32	15.008	3128	1	InfOwnNeg
376.754	15.008	3128	1	InfOwnNeg
437.011	14.989	3128	1	InfOwnNeg
75.273	15.025	3128	1	InfOwnPos
105.501	15.008	3128	1	InfOwnPos
150.701	15.009	3128	1	InfOwnPos
195.952	15.008	3128	1	InfOwnPos
346.593	15.008	3128	1	InfOwnPos
391.827	15.008	3128	1	InfOwnPos
45.145	15.023	3128	1	InfOtherNeg
135.596	15.04	3128	1	InfOtherNeg
180.846	15.041	3128	1	InfOtherNeg
256.192	15.041	3128	1	InfOtherNeg
301.376	15.041	3128	1	InfOtherNeg
406.883	15.04	3128	1	InfOtherNeg
15.05	15.057	3128	1	InfOtherPos
90.378	15.041	3128	1	InfOtherPos
165.757	15.041	3128	1	InfOtherPos
241.103	15.041	3128	1	InfOtherPos
316.465	15.041	3128	1	InfOtherPos
361.649	15.041	3128	1	InfOtherPos
30.107	15.038	3128	1	fixation
120.509	15.087	3128	1	fixation
226.033	15.07	3128	1	fixation
271.233	15.087	3128	1	fixation
331.506	15.087	3128	1	fixation
421.923	15.088	3128	1	fixation
