onset	duration	subject	run	stimuli
23.49	5.002	3128	2	EmoLookNeg
29.893	5.002	3128	2	EmoLookNeg
83.78	5.002	3128	2	EmoLookNeg
90.132	5.002	3128	2	EmoLookNeg
97.002	5.002	3128	2	EmoLookNeg
188.003	5.002	3128	2	EmoLookNeg
202.309	5.002	3128	2	EmoLookNeg
216.597	5.002	3128	2	EmoLookNeg
226.301	5.002	3128	2	EmoLookNeg
241.023	5.002	3128	2	EmoLookNeg
248.843	5.002	3128	2	EmoLookNeg
265.366	5.002	3128	2	EmoLookNeg
278.288	5.002	3128	2	EmoLookNeg
355.917	5.002	3128	2	EmoLookNeg
370.039	5.002	3128	2	EmoLookNeg
3.049	5.002	3128	2	EmoLookPos
9.502	5.002	3128	2	EmoLookPos
16.054	5.002	3128	2	EmoLookPos
76.744	5.002	3128	2	EmoLookPos
103.604	5.002	3128	2	EmoLookPos
195.806	5.002	3128	2	EmoLookPos
209.961	5.002	3128	2	EmoLookPos
233.804	5.002	3128	2	EmoLookPos
255.212	5.002	3128	2	EmoLookPos
272.169	5.002	3128	2	EmoLookPos
286.007	5.002	3128	2	EmoLookPos
292.426	5.002	3128	2	EmoLookPos
342.245	5.002	3128	2	EmoLookPos
349.732	5.001	3128	2	EmoLookPos
363.287	5.002	3128	2	EmoLookPos
39.897	5.002	3128	2	EmoLabelNeg
52.902	5.001	3128	2	EmoLabelNeg
113.225	5.001	3128	2	EmoLabelNeg
126.613	5.002	3128	2	EmoLabelNeg
133.482	5.002	3128	2	EmoLabelNeg
149.705	5.002	3128	2	EmoLabelNeg
157.508	5.002	3128	2	EmoLabelNeg
171.664	5.001	3128	2	EmoLabelNeg
178.299	5.002	3128	2	EmoLabelNeg
310.683	5.002	3128	2	EmoLabelNeg
325.722	5.002	3128	2	EmoLabelNeg
332.091	5.002	3128	2	EmoLabelNeg
407.42	5.002	3128	2	EmoLabelNeg
431.846	5.002	3128	2	EmoLabelNeg
445.968	5.002	3128	2	EmoLabelNeg
46.349	5.002	3128	2	EmoLabelPos
60.338	5.002	3128	2	EmoLabelPos
66.74	5.002	3128	2	EmoLabelPos
120.261	5.002	3128	2	EmoLabelPos
140.085	5.002	3128	2	EmoLabelPos
164.011	5.002	3128	2	EmoLabelPos
303.18	5.002	3128	2	EmoLabelPos
317.903	5.002	3128	2	EmoLabelPos
380.36	5.002	3128	2	EmoLabelPos
387.162	5.002	3128	2	EmoLabelPos
393.281	5.002	3128	2	EmoLabelPos
401.001	5.002	3128	2	EmoLabelPos
418.174	5.002	3128	2	EmoLabelPos
425.66	5.002	3128	2	EmoLabelPos
439.216	5.002	3128	2	EmoLabelPos
