onset	duration	subject	run	stimuli
79.44	16.912	3142	2	InfOwnNeg
171.926	16.861	3142	2	InfOwnNeg
252.657	16.761	3142	2	InfOwnNeg
303.443	15.261	3142	2	InfOwnNeg
398.212	15.261	3142	2	InfOwnNeg
428.69	16.812	3142	2	InfOwnNeg
30.155	15.343	3142	2	InfOwnPos
60.633	18.777	3142	2	InfOwnPos
219.044	18.462	3142	2	InfOwnPos
269.563	18.629	3142	2	InfOwnPos
348.943	18.563	3142	2	InfOwnPos
382.756	15.328	3142	2	InfOwnPos
0.027	15.04	3142	2	InfOtherNeg
96.43	15.043	3142	2	InfOtherNeg
126.625	15.043	3142	2	InfOtherNeg
156.753	15.043	3142	2	InfOtherNeg
288.27	15.043	3142	2	InfOtherNeg
367.584	15.043	3142	2	InfOtherNeg
15.082	15.058	3142	2	InfOtherPos
111.536	15.043	3142	2	InfOtherPos
188.849	15.042	3142	2	InfOtherPos
333.788	15.042	3142	2	InfOtherPos
413.535	15.042	3142	2	InfOtherPos
n/a	n/a	3142	2	InfOtherPos
45.498	15.135	3142	2	fixation
141.668	15.085	3142	2	fixation
203.891	15.153	3142	2	fixation
237.506	15.151	3142	2	fixation
318.704	15.084	3142	2	fixation
445.502	14.498	3142	2	fixation
