onset	duration	subject	run	stimuli
0.011	15.272	3142	1	InfOwnNeg
60.53	15.259	3142	1	InfOwnNeg
215.056	15.261	3142	1	InfOwnNeg
290.718	15.261	3142	1	InfOwnNeg
381.953	15.277	3142	1	InfOwnNeg
444.027	7.973	3142	1	InfOwnNeg
75.812	16.385	3142	1	InfOwnPos
107.465	16.177	3142	1	InfOwnPos
153.916	15.344	3142	1	InfOwnPos
199.6	15.327	3142	1	InfOwnPos
351.358	15.361	3142	1	InfOwnPos
397.359	16.394	3142	1	InfOwnPos
45.391	15.024	3142	1	InfOtherNeg
138.727	15.042	3142	1	InfOtherNeg
184.427	15.043	3142	1	InfOtherNeg
260.523	15.042	3142	1	InfOtherNeg
306.041	15.042	3142	1	InfOtherNeg
413.832	15.042	3142	1	InfOtherNeg
15.296	15.058	3142	1	InfOtherPos
92.276	15.042	3142	1	InfOtherPos
169.322	15.042	3142	1	InfOtherPos
245.401	15.042	3142	1	InfOtherPos
321.163	15.042	3142	1	InfOtherPos
366.797	15.025	3142	1	InfOtherPos
30.354	15.037	3142	1	fixation
123.642	15.085	3142	1	fixation
230.317	15.084	3142	1	fixation
275.565	15.153	3142	1	fixation
336.205	15.153	3142	1	fixation
428.874	15.153	3142	1	fixation
