onset	duration	subject	run	stimuli
42.07	5.002	3142	1	EmoLookNeg
55.858	5.002	3142	1	EmoLookNeg
158.081	5.002	3142	1	EmoLookNeg
196.629	5.002	3142	1	EmoLookNeg
203.748	5.002	3142	1	EmoLookNeg
218.287	5.002	3142	1	EmoLookNeg
272.558	5.002	3142	1	EmoLookNeg
278.827	5.002	3142	1	EmoLookNeg
292.482	5.002	3142	1	EmoLookNeg
300.319	5.002	3142	1	EmoLookNeg
353.572	5.002	3142	1	EmoLookNeg
360.792	5.002	3142	1	EmoLookNeg
373.863	5.002	3142	1	EmoLookNeg
398.156	5.002	3142	1	EmoLookNeg
411.328	5.002	3142	1	EmoLookNeg
49.439	5.002	3142	1	EmoLookPos
62.978	5.002	3142	1	EmoLookPos
70.481	5.002	3142	1	EmoLookPos
164.95	5.002	3142	1	EmoLookPos
171.653	5.002	3142	1	EmoLookPos
179.156	5.002	3142	1	EmoLookPos
186.775	5.002	3142	1	EmoLookPos
210.918	5.002	3142	1	EmoLookPos
224.69	5.002	3142	1	EmoLookPos
286.197	5.002	3142	1	EmoLookPos
346.903	5.002	3142	1	EmoLookPos
367.544	5.002	3142	1	EmoLookPos
384.234	5.002	3142	1	EmoLookPos
391.787	5.002	3142	1	EmoLookPos
404.342	5.002	3142	1	EmoLookPos
3.122	5.002	3142	1	EmoLabelNeg
16.994	5.002	3142	1	EmoLabelNeg
94.54	5.002	3142	1	EmoLabelNeg
109.629	5.002	3142	1	EmoLabelNeg
126.669	5.002	3142	1	EmoLabelNeg
133.838	5.002	3142	1	EmoLabelNeg
147.627	5.002	3142	1	EmoLabelNeg
235.244	5.002	3142	1	EmoLabelNeg
249.016	5.002	3142	1	EmoLabelNeg
263.154	5.002	3142	1	EmoLabelNeg
316.241	5.002	3142	1	EmoLabelNeg
323.461	5.002	3142	1	EmoLabelNeg
330.313	5.002	3142	1	EmoLabelNeg
421.265	5.002	3142	1	EmoLabelNeg
428.818	5.002	3142	1	EmoLabelNeg
10.491	5.002	3142	1	EmoLabelPos
24.08	5.002	3142	1	EmoLabelPos
31.683	5.002	3142	1	EmoLabelPos
80.868	5.002	3142	1	EmoLabelPos
87.804	5.002	3142	1	EmoLabelPos
102.076	5.002	3142	1	EmoLabelPos
119.566	5.002	3142	1	EmoLabelPos
141.174	5.002	3142	1	EmoLabelPos
241.546	5.002	3142	1	EmoLabelPos
255.318	5.002	3142	1	EmoLabelPos
309.639	5.002	3142	1	EmoLabelPos
336.633	5.001	3142	1	EmoLabelPos
435.187	5.002	3142	1	EmoLabelPos
441.339	5.002	3142	1	EmoLabelPos
448.325	5.002	3142	1	EmoLabelPos
