onset	duration	subject	run	stimuli
0.026	15.024	3081	1	InfOwnNeg
60.249	15.008	3081	1	InfOwnNeg
211.224	15.028	3081	1	InfOwnNeg
286.603	15.025	3081	1	InfOwnNeg
377.121	15.025	3081	1	InfOwnNeg
437.445	14.555	3081	1	InfOwnNeg
75.272	15.043	3081	1	InfOwnPos
105.517	15.025	3081	1	InfOwnPos
150.784	15.008	3081	1	InfOwnPos
196.102	15.025	3081	1	InfOwnPos
346.91	15.025	3081	1	InfOwnPos
392.211	15.024	3081	1	InfOwnPos
45.16	15.024	3081	1	InfOtherNeg
135.678	15.042	3081	1	InfOtherNeg
180.979	15.044	3081	1	InfOtherNeg
256.475	15.041	3081	1	InfOtherNeg
301.676	15.041	3081	1	InfOtherNeg
407.316	15.041	3081	1	InfOtherNeg
15.065	15.058	3081	1	InfOtherPos
90.394	15.041	3081	1	InfOtherPos
165.857	15.044	3081	1	InfOtherPos
241.336	15.044	3081	1	InfOtherPos
316.765	15.041	3081	1	InfOtherPos
361.982	15.041	3081	1	InfOtherPos
30.123	15.037	3081	1	fixation
120.542	15.136	3081	1	fixation
226.252	15.084	3081	1	fixation
271.516	15.087	3081	1	fixation
331.806	15.104	3081	1	fixation
422.357	15.088	3081	1	fixation
