onset	duration	subject	run	stimuli
23.862	5.002	3081	2	EmoLookNeg
29.914	5.002	3081	2	EmoLookNeg
82.318	5.002	3081	2	EmoLookNeg
90.087	5.002	3081	2	EmoLookNeg
97.774	5.001	3081	2	EmoLookNeg
192.343	5.002	3081	2	EmoLookNeg
206.465	5.002	3081	2	EmoLookNeg
220.521	5.002	3081	2	EmoLookNeg
230.791	5.002	3081	2	EmoLookNeg
244.297	5.002	3081	2	EmoLookNeg
252.116	5.002	3081	2	EmoLookNeg
269.323	5.002	3081	2	EmoLookNeg
283.111	5.002	3081	2	EmoLookNeg
358.874	5.002	3081	2	EmoLookNeg
372.796	5.002	3081	2	EmoLookNeg
3.037	5.002	3081	2	EmoLookPos
9.423	5.002	3081	2	EmoLookPos
16.742	5.002	3081	2	EmoLookPos
75.432	5.002	3081	2	EmoLookPos
104.143	5.002	3081	2	EmoLookPos
198.679	5.002	3081	2	EmoLookPos
213.168	5.002	3081	2	EmoLookPos
237.877	5.002	3081	2	EmoLookPos
259.402	5.002	3081	2	EmoLookPos
276.592	5.002	3081	2	EmoLookPos
290.864	5.002	3081	2	EmoLookPos
297.834	5.002	3081	2	EmoLookPos
346.036	5.002	3081	2	EmoLookPos
352.271	5.002	3081	2	EmoLookPos
365.777	5.002	3081	2	EmoLookPos
39.234	5.002	3081	2	EmoLabelNeg
52.94	5.002	3081	2	EmoLabelNeg
114.663	5.002	3081	2	EmoLabelNeg
129.319	5.002	3081	2	EmoLabelNeg
137.005	5.002	3081	2	EmoLabelNeg
153.895	5.002	3081	2	EmoLabelNeg
160.231	5.002	3081	2	EmoLabelNeg
174.72	5.002	3081	2	EmoLabelNeg
182.073	5.002	3081	2	EmoLabelNeg
314.59	5.002	3081	2	EmoLabelNeg
328.829	5.002	3081	2	EmoLabelNeg
336.115	5.002	3081	2	EmoLabelNeg
411.978	5.002	3081	2	EmoLabelNeg
434.486	5.002	3081	2	EmoLabelNeg
448.408	5.002	3081	2	EmoLabelNeg
45.62	5.002	3081	2	EmoLabelPos
60.059	5.002	3081	2	EmoLabelPos
66.111	5.002	3081	2	EmoLabelPos
121.549	5.002	3081	2	EmoLabelPos
143.374	5.002	3081	2	EmoLabelPos
168.017	5.002	3081	2	EmoLabelPos
307.504	5.002	3081	2	EmoLabelPos
321.009	5.002	3081	2	EmoLabelPos
383.467	5.002	3081	2	EmoLabelPos
390.736	5.002	3081	2	EmoLabelPos
397.255	5.002	3081	2	EmoLabelPos
405.008	5.002	3081	2	EmoLabelPos
421.648	5.002	3081	2	EmoLabelPos
427.884	5.002	3081	2	EmoLabelPos
441.389	5.002	3081	2	EmoLabelPos
