onset	duration	subject	run	stimuli
25.324	5.002	3217	2	EmoLookNeg
31.626	5.002	3217	2	EmoLookNeg
88.682	5.002	3217	2	EmoLookNeg
94.784	5.002	3217	2	EmoLookNeg
102.17	5.002	3217	2	EmoLookNeg
196.557	5.002	3217	2	EmoLookNeg
210.246	5.002	3217	2	EmoLookNeg
224.118	5.002	3217	2	EmoLookNeg
234.806	5.002	3217	2	EmoLookNeg
247.794	5.002	3217	2	EmoLookNeg
254.113	5.002	3217	2	EmoLookNeg
269.536	5.002	3217	2	EmoLookNeg
282.091	5.002	3217	2	EmoLookNeg
354.319	5.002	3217	2	EmoLookNeg
369.158	5.002	3217	2	EmoLookNeg
3.048	5.002	3217	2	EmoLookPos
10.868	5.002	3217	2	EmoLookPos
18.371	5.002	3217	2	EmoLookPos
81.246	5.002	3217	2	EmoLookPos
109.223	5.002	3217	2	EmoLookPos
203.309	5.003	3217	2	EmoLookPos
217.882	5.002	3217	2	EmoLookPos
241.242	5.002	3217	2	EmoLookPos
260.299	5.002	3217	2	EmoLookPos
275.739	5.002	3217	2	EmoLookPos
288.544	5.002	3217	2	EmoLookPos
296.063	5.002	3217	2	EmoLookPos
340.514	5.002	3217	2	EmoLookPos
347.917	5.002	3217	2	EmoLookPos
361.806	5.002	3217	2	EmoLookPos
42.147	5.002	3217	2	EmoLabelNeg
57.47	5.002	3217	2	EmoLabelNeg
119.777	5.002	3217	2	EmoLabelNeg
133.316	5.002	3217	2	EmoLabelNeg
140.702	5.002	3217	2	EmoLabelNeg
158.309	5.002	3217	2	EmoLabelNeg
165.062	5.002	3217	2	EmoLabelNeg
179.634	5.002	3217	2	EmoLabelNeg
185.87	5.002	3217	2	EmoLabelNeg
312.219	5.002	3217	2	EmoLabelNeg
325.091	5.002	3217	2	EmoLabelNeg
331.277	5.002	3217	2	EmoLabelNeg
406.423	5.002	3217	2	EmoLabelNeg
429.949	5.002	3217	2	EmoLabelNeg
444.788	5.002	3217	2	EmoLabelNeg
49.967	5.002	3217	2	EmoLabelPos
64.422	5.002	3217	2	EmoLabelPos
70.725	5.002	3217	2	EmoLabelPos
127.214	5.002	3217	2	EmoLabelPos
147.755	5.002	3217	2	EmoLabelPos
171.998	5.002	3217	2	EmoLabelPos
305.784	5.002	3217	2	EmoLabelPos
318.772	5.002	3217	2	EmoLabelPos
379.896	5.002	3217	2	EmoLabelPos
386.098	5.002	3217	2	EmoLabelPos
392.451	5.002	3217	2	EmoLabelPos
398.903	5.002	3217	2	EmoLabelPos
416.144	5.002	3217	2	EmoLabelPos
423.546	5.002	3217	2	EmoLabelPos
437.435	5.002	3217	2	EmoLabelPos
