onset	duration	subject	run	stimuli
75.885	15.002	178	2	InfOwnNeg
166.443	14.981	178	2	InfOwnNeg
242.437	15.716	178	2	InfOwnNeg
289.126	14.981	178	2	InfOwnNeg
380.399	14.965	178	2	InfOwnNeg
410.589	15.718	178	2	InfOwnNeg
30.153	15.582	178	2	InfOwnPos
60.844	15.031	178	2	InfOwnPos
211.661	15.635	178	2	InfOwnPos
258.267	15.617	178	2	InfOwnPos
334.361	15.651	178	2	InfOwnPos
365.237	15.031	178	2	InfOwnPos
0.03	15.029	178	2	InfOtherNeg
90.951	15.047	178	2	InfOtherNeg
121.158	15.048	178	2	InfOtherNeg
151.264	15.047	178	2	InfOtherNeg
273.947	15.047	178	2	InfOtherNeg
350.075	15.047	178	2	InfOtherNeg
15.075	15.062	178	2	InfOtherPos
106.063	15.048	178	2	InfOtherPos
181.488	15.031	178	2	InfOtherPos
319.199	15.03	178	2	InfOtherPos
395.444	15.03	178	2	InfOtherPos
441.381	15.046	178	2	InfOtherPos
45.735	15.109	178	2	fixation
136.206	15.058	178	2	fixation
196.519	15.142	178	2	fixation
227.296	15.141	178	2	fixation
304.107	15.092	178	2	fixation
426.307	15.074	178	2	fixation
456.427	5.573	178	2	fixation
