onset	duration	subject	run	stimuli
38.552	5.015	178	1	EmoLookNeg
51.44	5.015	178	1	EmoLookNeg
151.756	5.015	178	1	EmoLookNeg
190.89	5.015	178	1	EmoLookNeg
198.396	5.015	178	1	EmoLookNeg
213.123	5.015	178	1	EmoLookNeg
268.639	5.015	178	1	EmoLookNeg
275.509	5.015	178	1	EmoLookNeg
289.417	5.015	178	1	EmoLookNeg
296.372	5.015	178	1	EmoLookNeg
350.383	5.015	178	1	EmoLookNeg
357.053	5.015	178	1	EmoLookNeg
370.543	5.015	178	1	EmoLookNeg
392.425	5.015	178	1	EmoLookNeg
405.464	5.015	178	1	EmoLookNeg
44.804	5.015	178	1	EmoLookPos
58.21	5.015	178	1	EmoLookPos
64.429	5.015	178	1	EmoLookPos
158.577	5.015	178	1	EmoLookPos
166.3	5.015	178	1	EmoLookPos
172.786	5.015	178	1	EmoLookPos
180.091	5.015	178	1	EmoLookPos
205.751	5.015	178	1	EmoLookPos
219.308	5.015	178	1	EmoLookPos
283.213	5.001	178	1	EmoLookPos
343.328	5.015	178	1	EmoLookPos
364.04	5.015	178	1	EmoLookPos
379.67	5.015	178	1	EmoLookPos
386.023	5.015	178	1	EmoLookPos
399.245	5.015	178	1	EmoLookPos
3.129	5.015	178	1	EmoLabelNeg
16.035	5.015	178	1	EmoLabelNeg
88.417	5.015	178	1	EmoLabelNeg
102.326	5.015	178	1	EmoLabelNeg
120.53	5.015	178	1	EmoLabelNeg
127.868	5.015	178	1	EmoLabelNeg
141.359	5.015	178	1	EmoLabelNeg
229.789	5.015	178	1	EmoLabelNeg
244.567	5.015	178	1	EmoLabelNeg
258.091	5.015	178	1	EmoLabelNeg
313.974	5.015	178	1	EmoLabelNeg
320.644	5.015	178	1	EmoLabelNeg
327.698	5.015	178	1	EmoLabelNeg
414.959	5.015	178	1	EmoLabelNeg
421.395	5.015	178	1	EmoLabelNeg
9.365	5.015	178	1	EmoLabelPos
22.888	5.015	178	1	EmoLabelPos
29.124	5.033	178	1	EmoLabelPos
73.84	5.015	178	1	EmoLabelPos
80.711	5.015	178	1	EmoLabelPos
94.97	5.015	178	1	EmoLabelPos
113.091	5.015	178	1	EmoLabelPos
135.224	5.015	178	1	EmoLabelPos
236.593	5.015	178	1	EmoLabelPos
250.852	5.015	178	1	EmoLabelPos
306.92	5.015	178	1	EmoLabelPos
334.201	5.015	178	1	EmoLabelPos
427.797	5.015	178	1	EmoLabelPos
434.551	5.015	178	1	EmoLabelPos
440.686	5.015	178	1	EmoLabelPos
