onset	duration	subject	run	stimuli
23.19	5.015	178	2	EmoLookNeg
29.91	5.015	178	2	EmoLookNeg
83.687	5.015	178	2	EmoLookNeg
90.223	5.015	178	2	EmoLookNeg
96.358	5.015	178	2	EmoLookNeg
190.489	5.015	178	2	EmoLookNeg
205.066	5.015	178	2	EmoLookNeg
218.74	5.015	178	2	EmoLookNeg
228.954	5.015	178	2	EmoLookNeg
241.793	5.015	178	2	EmoLookNeg
249.633	5.015	178	2	EmoLookNeg
267.787	5.015	178	2	EmoLookNeg
282.297	5.015	178	2	EmoLookNeg
360.815	5.015	178	2	EmoLookNeg
373.737	5.015	178	2	EmoLookNeg
3.046	5.015	178	2	EmoLookPos
9.415	5.015	178	2	EmoLookPos
16.771	5.015	178	2	EmoLookPos
76.064	5.015	178	2	EmoLookPos
103.764	5.015	178	2	EmoLookPos
197.577	5.015	178	2	EmoLookPos
212.355	5.015	178	2	EmoLookPos
235.123	5.015	178	2	EmoLookPos
257.072	5.015	178	2	EmoLookPos
275.243	5.015	178	2	EmoLookPos
289	5.015	178	2	EmoLookPos
296.673	5.015	178	2	EmoLookPos
345.653	5.015	178	2	EmoLookPos
352.991	5.015	178	2	EmoLookPos
366.916	5.015	178	2	EmoLookPos
39.555	5.015	178	2	EmoLabelNeg
53.28	5.015	178	2	EmoLabelNeg
114.045	5.015	178	2	EmoLabelNeg
128.203	5.015	178	2	EmoLabelNeg
134.338	5.015	178	2	EmoLabelNeg
152.025	5.015	178	2	EmoLabelNeg
159.112	5.015	178	2	EmoLabelNeg
173.89	5.015	178	2	EmoLabelNeg
180.276	5.015	178	2	EmoLabelNeg
312.989	5.015	178	2	EmoLabelNeg
327.499	5.015	178	2	EmoLabelNeg
334.937	5.015	178	2	EmoLabelNeg
412.636	5.015	178	2	EmoLabelNeg
437.945	5.015	178	2	EmoLabelNeg
450.867	5.015	178	2	EmoLabelNeg
45.924	5.015	178	2	EmoLabelPos
59.699	5.015	178	2	EmoLabelPos
66.419	5.015	178	2	EmoLabelPos
121.667	5.015	178	2	EmoLabelPos
141.744	5.015	178	2	EmoLabelPos
166.601	5.015	178	2	EmoLabelPos
306.82	5.015	178	2	EmoLabelPos
319.658	5.015	178	2	EmoLabelPos
383.75	5.015	178	2	EmoLabelPos
391.205	5.015	178	2	EmoLabelPos
398.26	5.015	178	2	EmoLabelPos
404.963	5.015	178	2	EmoLabelPos
422.783	5.015	178	2	EmoLabelPos
430.122	5.015	178	2	EmoLabelPos
444.047	5.015	178	2	EmoLabelPos
