onset	duration	subject	run	stimuli
0.015	14.994	178	1	InfOwnNeg
60.275	14.981	178	1	InfOwnNeg
211.343	14.981	178	1	InfOwnNeg
286.685	14.981	178	1	InfOwnNeg
377.255	14.982	178	1	InfOwnNeg
437.669	14.981	178	1	InfOwnNeg
75.287	15.048	178	1	InfOwnPos
105.577	15.032	178	1	InfOwnPos
150.846	15.032	178	1	InfOwnPos
196.164	15.048	178	1	InfOwnPos
346.998	15.031	178	1	InfOwnPos
392.367	15.048	178	1	InfOwnPos
45.113	15.047	178	1	InfOtherNeg
135.684	15.046	178	1	InfOtherNeg
181.019	15.047	178	1	InfOtherNeg
256.511	15.047	178	1	InfOtherNeg
301.713	15.047	178	1	InfOtherNeg
407.479	15.047	178	1	InfOtherNeg
15.024	15.063	178	1	InfOtherPos
90.399	15.047	178	1	InfOtherPos
165.924	15.047	178	1	InfOtherPos
241.399	15.048	178	1	InfOtherPos
316.808	15.046	178	1	InfOtherPos
362.076	15.047	178	1	InfOtherPos
30.087	15.026	178	1	fixation
120.609	15.075	178	1	fixation
226.324	15.075	178	1	fixation
271.558	15.127	178	1	fixation
331.854	15.144	178	1	fixation
422.526	15.143	178	1	fixation
452.65	9.35	178	1	fixation
