onset	duration	subject	run	stimuli
42.178	5.002	3130	1	EmoLookNeg
57.1	5.002	3130	1	EmoLookNeg
158.372	5.002	3130	1	EmoLookNeg
198.471	5.002	3130	1	EmoLookNeg
204.823	5.002	3130	1	EmoLookNeg
218.228	5.002	3130	1	EmoLookNeg
273.716	5.002	3130	1	EmoLookNeg
280.119	5.002	3130	1	EmoLookNeg
294.358	5.002	3130	1	EmoLookNeg
301.927	5.002	3130	1	EmoLookNeg
358.665	5.002	3130	1	EmoLookNeg
365.635	5.002	3130	1	EmoLookNeg
380.007	5.002	3130	1	EmoLookNeg
404.566	5.002	3130	1	EmoLookNeg
417.588	5.002	3130	1	EmoLookNeg
49.431	5.002	3130	1	EmoLookPos
64.503	5.002	3130	1	EmoLookPos
71.673	5.001	3130	1	EmoLookPos
165.458	5.002	3130	1	EmoLookPos
172.844	5.002	3130	1	EmoLookPos
180.681	5.002	3130	1	EmoLookPos
187.984	5.002	3130	1	EmoLookPos
211.509	5.002	3130	1	EmoLookPos
226.048	5.002	3130	1	EmoLookPos
286.571	5.002	3130	1	EmoLookPos
351.113	5.002	3130	1	EmoLookPos
373.104	5.002	3130	1	EmoLookPos
390.911	5.002	3130	1	EmoLookPos
398.114	5.002	3130	1	EmoLookPos
410.935	5.002	3130	1	EmoLookPos
3.113	5.002	3130	1	EmoLabelNeg
18.119	5.002	3130	1	EmoLabelNeg
95.682	5.002	3130	1	EmoLabelNeg
110.771	5.002	3130	1	EmoLabelNeg
127.661	5.001	3130	1	EmoLabelNeg
134.346	5.002	3130	1	EmoLabelNeg
148.852	5.002	3130	1	EmoLabelNeg
235.668	5.002	3130	1	EmoLabelNeg
248.757	5.002	3130	1	EmoLabelNeg
264.146	5.002	3130	1	EmoLabelNeg
318.884	5.002	3130	1	EmoLabelNeg
325.853	5.002	3130	1	EmoLabelNeg
333.422	5.002	3130	1	EmoLabelNeg
427.792	5.002	3130	1	EmoLabelNeg
434.995	5.002	3130	1	EmoLabelNeg
10.366	5.002	3130	1	EmoLabelPos
25.488	5.002	3130	1	EmoLabelPos
32.758	5.002	3130	1	EmoLabelPos
81.093	5.002	3130	1	EmoLabelPos
88.246	5.001	3130	1	EmoLabelPos
103.551	5.002	3130	1	EmoLabelPos
121.325	5.002	3130	1	EmoLabelPos
140.966	5.002	3130	1	EmoLabelPos
242.104	5.002	3130	1	EmoLabelPos
256.576	5.002	3130	1	EmoLabelPos
311.381	5.002	3130	1	EmoLabelPos
340.325	5.002	3130	1	EmoLabelPos
441.447	5.002	3130	1	EmoLabelPos
447.799	5.002	3130	1	EmoLabelPos
454.452	1.548	3130	1	EmoLabelPos
