onset	duration	subject	run	stimuli
24.247	5.002	3130	2	EmoLookNeg
31.4	5.002	3130	2	EmoLookNeg
88.122	5.001	3130	2	EmoLookNeg
95.141	5.002	3130	2	EmoLookNeg
102.66	5.002	3130	2	EmoLookNeg
199.264	5.002	3130	2	EmoLookNeg
214.02	5.002	3130	2	EmoLookNeg
228.675	5.002	3130	2	EmoLookNeg
238.296	5.001	3130	2	EmoLookNeg
251.917	5.002	3130	2	EmoLookNeg
259.537	5.002	3130	2	EmoLookNeg
274.993	5.002	3130	2	EmoLookNeg
289.182	5.002	3130	2	EmoLookNeg
364.244	5.002	3130	2	EmoLookNeg
377.799	5.002	3130	2	EmoLookNeg
3.039	5.002	3130	2	EmoLookPos
10.675	5.002	3130	2	EmoLookPos
17.011	5.002	3130	2	EmoLookPos
81.369	5.002	3130	2	EmoLookPos
110.48	5.002	3130	2	EmoLookPos
206.917	5.002	3130	2	EmoLookPos
221.272	5.002	3130	2	EmoLookPos
245.332	5.002	3130	2	EmoLookPos
265.789	5.002	3130	2	EmoLookPos
282.746	5.002	3130	2	EmoLookPos
296.968	5.002	3130	2	EmoLookPos
303.937	5.002	3130	2	EmoLookPos
350.405	5.002	3130	2	EmoLookPos
357.191	5.002	3130	2	EmoLookPos
371.313	5.002	3130	2	EmoLookPos
42.204	5.002	3130	2	EmoLabelNeg
56.176	5.002	3130	2	EmoLabelNeg
120.801	5.002	3130	2	EmoLabelNeg
134.573	5.002	3130	2	EmoLabelNeg
142.092	5.002	3130	2	EmoLabelNeg
160.232	5.002	3130	2	EmoLabelNeg
167.885	5.002	3130	2	EmoLabelNeg
182.241	5.002	3130	2	EmoLabelNeg
189.644	5.002	3130	2	EmoLabelNeg
320.744	5.002	3130	2	EmoLabelNeg
334.949	5.002	3130	2	EmoLabelNeg
341.202	5.001	3130	2	EmoLabelNeg
417.447	5.002	3130	2	EmoLabelNeg
441.056	5.002	3130	2	EmoLabelNeg
454.611	1.389	3130	2	EmoLabelNeg
49.84	5.002	3130	2	EmoLabelPos
63.412	5.002	3130	2	EmoLabelPos
70.565	5.002	3130	2	EmoLabelPos
127.553	5.002	3130	2	EmoLabelPos
149.912	5.002	3130	2	EmoLabelPos
174.988	5.002	3130	2	EmoLabelPos
313.708	5.002	3130	2	EmoLabelPos
327.33	5.001	3130	2	EmoLabelPos
388.503	5.002	3130	2	EmoLabelPos
396.256	5.002	3130	2	EmoLabelPos
402.692	5.002	3130	2	EmoLabelPos
410.478	5.002	3130	2	EmoLabelPos
427.218	5.002	3130	2	EmoLabelPos
434.004	5.002	3130	2	EmoLabelPos
448.126	5.002	3130	2	EmoLabelPos
