onset	duration	subject	run	stimuli
0.009	15.039	3091	1	InfOwnNeg
60.281	15.024	3091	1	InfOwnNeg
211.206	15.026	3091	1	InfOwnNeg
286.519	15.026	3091	1	InfOwnNeg
377.004	15.009	3091	1	InfOwnNeg
437.294	14.706	3091	1	InfOwnNeg
75.32	15.041	3091	1	InfOwnPos
105.565	15.026	3091	1	InfOwnPos
150.783	15.026	3091	1	InfOwnPos
196.067	15.043	3091	1	InfOwnPos
346.825	15.027	3091	1	InfOwnPos
392.076	15.043	3091	1	InfOwnPos
45.158	15.042	3091	1	InfOtherNeg
135.677	15.042	3091	1	InfOtherNeg
180.961	15.042	3091	1	InfOtherNeg
256.39	15.043	3091	1	InfOtherNeg
301.591	15.042	3091	1	InfOtherNeg
407.165	15.043	3091	1	InfOtherNeg
15.063	15.058	3091	1	InfOtherPos
90.426	15.042	3091	1	InfOtherPos
165.888	15.026	3091	1	InfOtherPos
241.301	15.043	3091	1	InfOtherPos
316.68	15.043	3091	1	InfOtherPos
361.898	15.042	3091	1	InfOtherPos
30.121	15.037	3091	1	fixation
120.591	15.086	3091	1	fixation
226.232	15.069	3091	1	fixation
271.433	15.086	3091	1	fixation
331.723	15.102	3091	1	fixation
422.208	15.086	3091	1	fixation
