onset	duration	subject	run	stimuli
40.522	5.002	3091	1	EmoLookNeg
54.16	5.002	3091	1	EmoLookNeg
156.984	5.002	3091	1	EmoLookNeg
196.132	5.002	3091	1	EmoLookNeg
204.002	5.002	3091	1	EmoLookNeg
218.824	5.002	3091	1	EmoLookNeg
274.246	5.002	3091	1	EmoLookNeg
281.532	5.002	3091	1	EmoLookNeg
295.771	5.002	3091	1	EmoLookNeg
302.34	5.002	3091	1	EmoLookNeg
356.044	5.002	3091	1	EmoLookNeg
362.28	5.002	3091	1	EmoLookNeg
376.019	5.002	3091	1	EmoLookNeg
399.528	5.002	3091	1	EmoLookNeg
413.8	5.002	3091	1	EmoLookNeg
47.458	5.002	3091	1	EmoLookPos
61.93	5.002	3091	1	EmoLookPos
68.032	5.002	3091	1	EmoLookPos
163.77	5.002	3091	1	EmoLookPos
170.922	5.002	3091	1	EmoLookPos
178.542	5.002	3091	1	EmoLookPos
186.062	5.002	3091	1	EmoLookPos
211.355	5.002	3091	1	EmoLookPos
225.494	5.001	3091	1	EmoLookPos
287.984	5.002	3091	1	EmoLookPos
349.175	5.002	3091	1	EmoLookPos
368.416	5.002	3091	1	EmoLookPos
386.139	5.002	3091	1	EmoLookPos
393.342	5.002	3091	1	EmoLookPos
407.247	5.002	3091	1	EmoLookPos
3.107	5.002	3091	1	EmoLabelNeg
16.796	5.002	3091	1	EmoLabelNeg
91.842	5.002	3091	1	EmoLabelNeg
107.048	5.001	3091	1	EmoLabelNeg
125.055	5.001	3091	1	EmoLabelNeg
132.407	5.002	3091	1	EmoLabelNeg
146.63	5.002	3091	1	EmoLabelNeg
235.931	5.002	3091	1	EmoLabelNeg
249.82	5.002	3091	1	EmoLabelNeg
264.209	5.002	3091	1	EmoLabelNeg
319.097	5.001	3091	1	EmoLabelNeg
325.332	5.002	3091	1	EmoLabelNeg
331.568	5.002	3091	1	EmoLabelNeg
423.07	5.002	3091	1	EmoLabelNeg
430.273	5.002	3091	1	EmoLabelNeg
10.01	5.002	3091	1	EmoLabelPos
24.549	5.002	3091	1	EmoLabelPos
30.735	5.002	3091	1	EmoLabelPos
77.819	5.002	3091	1	EmoLabelPos
84.672	5.002	3091	1	EmoLabelPos
99.511	5.002	3091	1	EmoLabelPos
117.185	5.002	3091	1	EmoLabelPos
139.91	5.002	3091	1	EmoLabelPos
243.284	5.002	3091	1	EmoLabelPos
257.639	5.002	3091	1	EmoLabelPos
312.294	5.002	3091	1	EmoLabelPos
339.171	5.002	3091	1	EmoLabelPos
436.459	5.002	3091	1	EmoLabelPos
444.145	5.002	3091	1	EmoLabelPos
450.698	5.002	3091	1	EmoLabelPos
