onset	duration	subject	run	stimuli
75.88	15.06	3148	2	InfOwnNeg
166.465	14.994	3148	2	InfOwnNeg
241.861	15.009	3148	2	InfOwnNeg
287.246	15.06	3148	2	InfOwnNeg
378.315	15.027	3148	2	InfOwnNeg
408.593	15.009	3148	2	InfOwnNeg
30.162	15.042	3148	2	InfOwnPos
60.34	15.509	3148	2	InfOwnPos
211.699	15.009	3148	2	InfOwnPos
257.017	14.976	3148	2	InfOwnPos
332.58	14.993	3148	2	InfOwnPos
362.809	15.376	3148	2	InfOwnPos
0.033	15.041	3148	2	InfOtherNeg
91.002	15.041	3148	2	InfOtherNeg
121.197	15.043	3148	2	InfOtherNeg
151.309	15.041	3148	2	InfOtherNeg
272.073	15.041	3148	2	InfOtherNeg
347.653	15.041	3148	2	InfOtherNeg
15.089	15.057	3148	2	InfOtherPos
106.108	15.042	3148	2	InfOtherPos
181.504	15.041	3148	2	InfOtherPos
317.391	15.041	3148	2	InfOtherPos
393.421	15.041	3148	2	InfOtherPos
438.672	15.041	3148	2	InfOtherPos
45.204	15.136	3148	2	fixation
136.24	15.069	3148	2	fixation
196.545	15.154	3148	2	fixation
226.708	15.153	3148	2	fixation
302.306	15.085	3148	2	fixation
423.602	15.07	3148	2	fixation
453.713	8.287	3148	2	fixation
