onset	duration	subject	run	stimuli
40.888	5.002	3080	1	EmoLookNeg
53.993	5.002	3080	1	EmoLookNeg
155.665	5.002	3080	1	EmoLookNeg
193.346	5.002	3080	1	EmoLookNeg
200.983	5.002	3080	1	EmoLookNeg
215.622	5.002	3080	1	EmoLookNeg
271.11	5.002	3080	1	EmoLookNeg
277.696	5.002	3080	1	EmoLookNeg
292.385	5.002	3080	1	EmoLookNeg
298.504	5.002	3080	1	EmoLookNeg
351.124	5.002	3080	1	EmoLookNeg
357.426	5.002	3080	1	EmoLookNeg
369.964	5.002	3080	1	EmoLookNeg
393.757	5.002	3080	1	EmoLookNeg
408.846	5.002	3080	1	EmoLookNeg
47.507	5.002	3080	1	EmoLookPos
61.146	5.001	3080	1	EmoLookPos
68.498	5.002	3080	1	EmoLookPos
161.901	5.002	3080	1	EmoLookPos
169.337	5.002	3080	1	EmoLookPos
175.49	5.002	3080	1	EmoLookPos
182.926	5.002	3080	1	EmoLookPos
208.786	5.002	3080	1	EmoLookPos
222.658	5.002	3080	1	EmoLookPos
285.265	5.002	3080	1	EmoLookPos
344.405	5.002	3080	1	EmoLookPos
363.745	5.002	3080	1	EmoLookPos
379.635	5.002	3080	1	EmoLookPos
386.471	5.002	3080	1	EmoLookPos
401.21	5.002	3080	1	EmoLookPos
3.123	5.002	3080	1	EmoLabelNeg
16.295	5.002	3080	1	EmoLabelNeg
92.274	5.002	3080	1	EmoLabelNeg
105.779	5.002	3080	1	EmoLabelNeg
123.953	5.002	3080	1	EmoLabelNeg
131.756	5.002	3080	1	EmoLabelNeg
145.711	5.002	3080	1	EmoLabelNeg
232.712	5.002	3080	1	EmoLabelNeg
247.034	5.002	3080	1	EmoLabelNeg
260.289	5.002	3080	1	EmoLabelNeg
315.894	5.002	3080	1	EmoLabelNeg
322.196	5.002	3080	1	EmoLabelNeg
328.615	5.002	3080	1	EmoLabelNeg
417.95	5.002	3080	1	EmoLabelNeg
424.786	5.002	3080	1	EmoLabelNeg
9.726	5.002	3080	1	EmoLabelPos
23.431	5.002	3080	1	EmoLabelPos
30.867	5.002	3080	1	EmoLabelPos
78.519	5.002	3080	1	EmoLabelPos
84.805	5.002	3080	1	EmoLabelPos
98.477	5.002	3080	1	EmoLabelPos
116.267	5.002	3080	1	EmoLabelPos
138.625	5.002	3080	1	EmoLabelPos
239.364	5.002	3080	1	EmoLabelPos
254.17	5.002	3080	1	EmoLabelPos
309.224	5.002	3080	1	EmoLabelPos
334.834	5.002	3080	1	EmoLabelPos
432.072	5.002	3080	1	EmoLabelPos
439.491	5.002	3080	1	EmoLabelPos
447.128	5.001	3080	1	EmoLabelPos
