onset	duration	subject	run	stimuli
22.907	5.015	185	2	EmoLookNeg
30.095	5.015	185	2	EmoLookNeg
86.33	5.015	185	2	EmoLookNeg
94.12	5.015	185	2	EmoLookNeg
100.305	5.015	185	2	EmoLookNeg
195.489	5.015	185	2	EmoLookNeg
209.966	5.015	185	2	EmoLookNeg
223.774	5.015	185	2	EmoLookNeg
233.102	5.015	185	2	EmoLookNeg
245.84	5.015	185	2	EmoLookNeg
251.991	5.015	185	2	EmoLookNeg
267.437	5.015	185	2	EmoLookNeg
281.546	5.015	185	2	EmoLookNeg
353.11	5.015	185	2	EmoLookNeg
367.737	5.015	185	2	EmoLookNeg
3.048	5.015	185	2	EmoLookPos
9.484	5.015	185	2	EmoLookPos
16.221	5.015	185	2	EmoLookPos
78.607	5.015	185	2	EmoLookPos
107.894	5.015	185	2	EmoLookPos
202.36	5.015	185	2	EmoLookPos
216.887	5.015	185	2	EmoLookPos
239.504	5.015	185	2	EmoLookPos
258.31	5.015	185	2	EmoLookPos
274.107	5.015	185	2	EmoLookPos
287.765	5.015	185	2	EmoLookPos
294.869	5.015	185	2	EmoLookPos
339.101	5.015	185	2	EmoLookPos
345.688	5.015	185	2	EmoLookPos
360.348	5.015	185	2	EmoLookPos
40.828	5.014	185	2	EmoLabelNeg
54	5.015	185	2	EmoLabelNeg
118.242	5.015	185	2	EmoLabelNeg
133.755	5.015	185	2	EmoLabelNeg
139.94	5.015	185	2	EmoLabelNeg
157.877	5.015	185	2	EmoLabelNeg
164.747	5.015	185	2	EmoLabelNeg
179.274	5.015	185	2	EmoLabelNeg
186.161	5.015	185	2	EmoLabelNeg
311.168	5.015	185	2	EmoLabelNeg
323.655	5.015	185	2	EmoLabelNeg
329.974	5.015	185	2	EmoLabelNeg
404.898	5.015	185	2	EmoLabelNeg
428.803	5.015	185	2	EmoLabelNeg
443.43	5.015	185	2	EmoLabelNeg
47.263	5.015	185	2	EmoLabelPos
60.687	5.015	185	2	EmoLabelPos
67.875	5.015	185	2	EmoLabelPos
125.965	5.015	185	2	EmoLabelPos
147.529	5.015	185	2	EmoLabelPos
172.354	5.015	185	2	EmoLabelPos
304.766	5.015	185	2	EmoLabelPos
317.504	5.015	185	2	EmoLabelPos
377.466	5.015	185	2	EmoLabelPos
384.136	5.015	185	2	EmoLabelPos
391.575	5.015	185	2	EmoLabelPos
397.793	5.015	185	2	EmoLabelPos
414.794	5.015	185	2	EmoLabelPos
421.38	5.015	185	2	EmoLabelPos
436.041	5.015	185	2	EmoLabelPos
