onset	duration	subject	run	stimuli
0.007	15.823	3146	1	InfOwnNeg
61.078	15.826	3146	1	InfOwnNeg
217.856	15.577	3146	1	InfOwnNeg
293.803	15.325	3146	1	InfOwnNeg
385.022	15.977	3146	1	InfOwnNeg
448.714	13.286	3146	1	InfOwnNeg
76.934	15.31	3146	1	InfOwnPos
107.496	15.293	3146	1	InfOwnPos
153.047	17.111	3146	1	InfOwnPos
200.516	17.211	3146	1	InfOwnPos
354.46	15.309	3146	1	InfOwnPos
401.145	17.311	3146	1	InfOwnPos
45.939	15.024	3146	1	InfOtherNeg
137.875	15.041	3146	1	InfOtherNeg
185.344	15.041	3146	1	InfOtherNeg
263.641	15.041	3146	1	InfOtherNeg
309.175	15.041	3146	1	InfOtherNeg
418.518	15.041	3146	1	InfOtherNeg
15.844	15.057	3146	1	InfOtherPos
92.324	15.041	3146	1	InfOtherPos
170.221	15.041	3146	1	InfOtherPos
248.518	15.042	3146	1	InfOtherPos
324.265	15.041	3146	1	InfOtherPos
369.849	15.041	3146	1	InfOtherPos
30.901	15.038	3146	1	fixation
122.789	15.086	3146	1	fixation
233.433	15.085	3146	1	fixation
278.682	15.121	3146	1	fixation
339.306	15.154	3146	1	fixation
433.559	15.155	3146	1	fixation
