onset	duration	subject	run	stimuli
23.757	5.002	3146	2	EmoLookNeg
31.594	5.002	3146	2	EmoLookNeg
86.565	5.002	3146	2	EmoLookNeg
94.052	5.002	3146	2	EmoLookNeg
101.021	5.002	3146	2	EmoLookNeg
193.607	5.002	3146	2	EmoLookNeg
208.447	5.002	3146	2	EmoLookNeg
222.552	5.002	3146	2	EmoLookNeg
232.206	5.002	3146	2	EmoLookNeg
247.295	5.002	3146	2	EmoLookNeg
253.998	5.002	3146	2	EmoLookNeg
271.021	5.002	3146	2	EmoLookNeg
284.96	5.002	3146	2	EmoLookNeg
360.973	5.002	3146	2	EmoLookNeg
374.228	5.002	3146	2	EmoLookNeg
3.049	5.002	3146	2	EmoLookPos
9.719	5.002	3146	2	EmoLookPos
16.404	5.002	3146	2	EmoLookPos
78.979	5.002	3146	2	EmoLookPos
107.173	5.002	3146	2	EmoLookPos
201.294	5.002	3146	2	EmoLookPos
215.166	5.002	3146	2	EmoLookPos
239.559	5.002	3146	2	EmoLookPos
260.467	5.002	3146	2	EmoLookPos
277.59	5.002	3146	2	EmoLookPos
291.262	5.002	3146	2	EmoLookPos
298.732	5.002	3146	2	EmoLookPos
347.168	5.002	3146	2	EmoLookPos
354.47	5.002	3146	2	EmoLookPos
367.926	5.002	3146	2	EmoLookPos
41.014	5.002	3146	2	EmoLabelNeg
54.369	5.002	3146	2	EmoLabelNeg
116.994	5.002	3146	2	EmoLabelNeg
132.067	5.002	3146	2	EmoLabelNeg
139.036	5.002	3146	2	EmoLabelNeg
155.009	5.002	3146	2	EmoLabelNeg
162.695	5.002	3146	2	EmoLabelNeg
176.567	5.002	3146	2	EmoLabelNeg
183.954	5.002	3146	2	EmoLabelNeg
315.705	5.002	3146	2	EmoLabelNeg
330.144	5.002	3146	2	EmoLabelNeg
336.613	5.002	3146	2	EmoLabelNeg
411.476	5.002	3146	2	EmoLabelNeg
434.902	5.002	3146	2	EmoLabelNeg
448.157	5.002	3146	2	EmoLabelNeg
47.683	5.002	3146	2	EmoLabelPos
61.722	5.002	3146	2	EmoLabelPos
69.559	5.002	3146	2	EmoLabelPos
124.58	5.002	3146	2	EmoLabelPos
145.188	5.002	3146	2	EmoLabelPos
169.848	5.002	3146	2	EmoLabelPos
308.352	5.002	3146	2	EmoLabelPos
323.442	5.002	3146	2	EmoLabelPos
383.765	5.002	3146	2	EmoLabelPos
390.335	5.002	3146	2	EmoLabelPos
397.704	5.002	3146	2	EmoLabelPos
404.007	5.002	3146	2	EmoLabelPos
421.097	5.002	3146	2	EmoLabelPos
428.399	5.002	3146	2	EmoLabelPos
441.855	5.002	3146	2	EmoLabelPos
