onset	duration	subject	run	stimuli
22.711	5.002	190	2	EmoLookNeg
28.797	5.002	190	2	EmoLookNeg
80.884	5.002	190	2	EmoLookNeg
87.253	5.002	190	2	EmoLookNeg
93.538	5.002	190	2	EmoLookNeg
186.658	5.002	190	2	EmoLookNeg
200.664	5.002	190	2	EmoLookNeg
214.786	5.002	190	2	EmoLookNeg
224.356	5.002	190	2	EmoLookNeg
237.745	5.002	190	2	EmoLookNeg
245.498	5.002	190	2	EmoLookNeg
261.721	5.002	190	2	EmoLookNeg
275.826	5.002	190	2	EmoLookNeg
352.289	5.002	190	2	EmoLookNeg
366.828	5.002	190	2	EmoLookNeg
3.037	5.002	190	2	EmoLookPos
10.089	5.002	190	2	EmoLookPos
16.208	5.002	190	2	EmoLookPos
74.731	5.002	190	2	EmoLookPos
101.125	5.002	190	2	EmoLookPos
193.644	5.002	190	2	EmoLookPos
207.4	5.002	190	2	EmoLookPos
230.959	5.002	190	2	EmoLookPos
251.8	5.002	190	2	EmoLookPos
269.374	5.002	190	2	EmoLookPos
283.596	5.002	190	2	EmoLookPos
291.065	5.002	190	2	EmoLookPos
338.651	5.002	190	2	EmoLookPos
345.77	5.002	190	2	EmoLookPos
359.209	5.002	190	2	EmoLookPos
38.884	5.002	190	2	EmoLabelNeg
52.056	5.002	190	2	EmoLabelNeg
111.846	5.002	190	2	EmoLabelNeg
124.367	5.002	190	2	EmoLabelNeg
130.653	5.002	190	2	EmoLabelNeg
148.96	5.002	190	2	EmoLabelNeg
155.946	5.002	190	2	EmoLabelNeg
169.702	5.001	190	2	EmoLabelNeg
177.088	5.002	190	2	EmoLabelNeg
307.889	5.002	190	2	EmoLabelNeg
322.428	5.002	190	2	EmoLabelNeg
328.73	5.002	190	2	EmoLabelNeg
407.011	5.002	190	2	EmoLabelNeg
430.87	5.002	190	2	EmoLabelNeg
445.409	5.002	190	2	EmoLabelNeg
45.937	5.002	190	2	EmoLabelPos
58.558	5.002	190	2	EmoLabelPos
64.644	5.002	190	2	EmoLabelPos
117.998	5.002	190	2	EmoLabelPos
138.239	5.002	190	2	EmoLabelPos
162.966	5.002	190	2	EmoLabelPos
301.286	5.002	190	2	EmoLabelPos
314.675	5.002	190	2	EmoLabelPos
377.666	5.002	190	2	EmoLabelPos
385.319	5.002	190	2	EmoLabelPos
391.771	5.002	190	2	EmoLabelPos
399.541	5.002	190	2	EmoLabelPos
417.231	5.002	190	2	EmoLabelPos
424.351	5.002	190	2	EmoLabelPos
437.789	5.002	190	2	EmoLabelPos
