onset	duration	subject	run	stimuli
0.006	15.022	190	1	InfOwnNeg
60.277	15.025	190	1	InfOwnNeg
212.503	15.009	190	1	InfOwnNeg
287.899	14.992	190	1	InfOwnNeg
378.501	16.21	190	1	InfOwnNeg
440.908	15.009	190	1	InfOwnNeg
75.349	15.342	190	1	InfOwnPos
105.928	15.76	190	1	InfOwnPos
151.929	15.025	190	1	InfOwnPos
197.313	15.059	190	1	InfOwnPos
348.239	15.042	190	1	InfOwnPos
394.84	15.827	190	1	InfOwnPos
45.121	15.04	190	1	InfOtherNeg
136.773	15.041	190	1	InfOtherNeg
182.141	15.041	190	1	InfOtherNeg
257.703	15.041	190	1	InfOtherNeg
302.938	15.041	190	1	InfOtherNeg
410.746	15.025	190	1	InfOtherNeg
15.059	15.04	190	1	InfOtherPos
90.755	15.041	190	1	InfOtherPos
167.035	15.041	190	1	InfOtherPos
242.598	15.041	190	1	InfOtherPos
318.06	15.041	190	1	InfOtherPos
363.328	15.041	190	1	InfOtherPos
30.099	15.022	190	1	fixation
121.688	15.085	190	1	fixation
227.512	15.086	190	1	fixation
272.744	15.155	190	1	fixation
333.101	15.138	190	1	fixation
425.771	15.137	190	1	fixation
455.917	6.083	190	1	fixation
