onset	duration	subject	run	stimuli
0.004	15.024	3217	1	InfOwnNeg
60.275	15.009	3217	1	InfOwnNeg
212.352	15.793	3217	1	InfOwnNeg
288.548	15.677	3217	1	InfOwnNeg
380.318	15.026	3217	1	InfOwnNeg
440.808	15.01	3217	1	InfOwnNeg
75.317	15.108	3217	1	InfOwnPos
105.677	15.059	3217	1	InfOwnPos
150.994	15.477	3217	1	InfOwnPos
196.812	15.394	3217	1	InfOwnPos
349.572	15.51	3217	1	InfOwnPos
395.474	15.076	3217	1	InfOwnPos
45.136	15.025	3217	1	InfOtherNeg
135.822	15.041	3217	1	InfOtherNeg
181.656	15.025	3217	1	InfOtherNeg
258.353	15.042	3217	1	InfOtherNeg
304.271	15.042	3217	1	InfOtherNeg
410.613	15.041	3217	1	InfOtherNeg
15.041	15.058	3217	1	InfOtherPos
90.504	15.041	3217	1	InfOtherPos
166.534	15.041	3217	1	InfOtherPos
243.231	15.041	3217	1	InfOtherPos
319.377	15.042	3217	1	InfOtherPos
365.128	15.042	3217	1	InfOtherPos
30.099	15.037	3217	1	fixation
120.736	15.086	3217	1	fixation
228.145	15.086	3217	1	fixation
273.395	15.153	3217	1	fixation
334.419	15.153	3217	1	fixation
425.654	15.154	3217	1	fixation
455.818	6.182	3217	1	fixation
