onset	duration	subject	run	stimuli
40.298	5.002	3329	1	EmoLookNeg
54.587	5.002	3329	1	EmoLookNeg
154.543	5.002	3329	1	EmoLookNeg
193.124	5.002	3329	1	EmoLookNeg
200.777	5.002	3329	1	EmoLookNeg
214.966	5.002	3329	1	EmoLookNeg
269.137	5.002	3329	1	EmoLookNeg
275.857	5.002	3329	1	EmoLookNeg
288.978	5.002	3329	1	EmoLookNeg
295.731	5.002	3329	1	EmoLookNeg
353.87	5.002	3329	1	EmoLookNeg
361.273	5.002	3329	1	EmoLookNeg
375.312	5.002	3329	1	EmoLookNeg
400.038	5.002	3329	1	EmoLookNeg
413.894	5.002	3329	1	EmoLookNeg
47.684	5.002	3329	1	EmoLookPos
61.223	5.002	3329	1	EmoLookPos
67.809	5.002	3329	1	EmoLookPos
161.045	5.002	3329	1	EmoLookPos
168.398	5.002	3329	1	EmoLookPos
175.784	5.002	3329	1	EmoLookPos
183.321	5.002	3329	1	EmoLookPos
207.48	5.002	3329	1	EmoLookPos
221.219	5.002	3329	1	EmoLookPos
282.826	5.002	3329	1	EmoLookPos
346.184	5.002	3329	1	EmoLookPos
368.559	5.002	3329	1	EmoLookPos
386.2	5.002	3329	1	EmoLookPos
393.736	5.002	3329	1	EmoLookPos
406.624	5.002	3329	1	EmoLookPos
3.134	5.002	3329	1	EmoLabelNeg
17.506	5.002	3329	1	EmoLabelNeg
91.268	5.002	3329	1	EmoLabelNeg
106.174	5.002	3329	1	EmoLabelNeg
123.714	5.002	3329	1	EmoLabelNeg
130.417	5.002	3329	1	EmoLabelNeg
144.172	5.002	3329	1	EmoLabelNeg
231.689	5.002	3329	1	EmoLabelNeg
245.495	5.002	3329	1	EmoLabelNeg
258.433	5.002	3329	1	EmoLabelNeg
313.855	5.002	3329	1	EmoLabelNeg
321.258	5.002	3329	1	EmoLabelNeg
328.644	5.002	3329	1	EmoLabelNeg
424.464	5.002	3329	1	EmoLabelNeg
432.001	5.002	3329	1	EmoLabelNeg
10.52	5.002	3329	1	EmoLabelPos
24.125	5.002	3329	1	EmoLabelPos
30.811	5.002	3329	1	EmoLabelPos
77.296	5.002	3329	1	EmoLabelPos
83.865	5.002	3329	1	EmoLabelPos
98.688	5.002	3329	1	EmoLabelPos
116.061	5.002	3329	1	EmoLabelPos
137.886	5.002	3329	1	EmoLabelPos
238.425	5.002	3329	1	EmoLabelPos
251.681	5.002	3329	1	EmoLabelPos
306.218	5.002	3329	1	EmoLabelPos
335.396	5.002	3329	1	EmoLabelPos
438.303	5.002	3329	1	EmoLabelPos
444.872	5.002	3329	1	EmoLabelPos
452.142	5.002	3329	1	EmoLabelPos
