onset	duration	subject	run	stimuli
0.027	15.443	3329	1	InfOwnNeg
60.751	15.026	3329	1	InfOwnNeg
213.811	15.009	3329	1	InfOwnNeg
289.19	15.01	3329	1	InfOwnNeg
379.792	15.026	3329	1	InfOwnNeg
440.232	15.026	3329	1	InfOwnNeg
75.807	15.009	3329	1	InfOwnPos
106.052	17.01	3329	1	InfOwnPos
153.32	15.027	3329	1	InfOwnPos
198.688	14.993	3329	1	InfOwnPos
349.53	15.027	3329	1	InfOwnPos
394.948	15.026	3329	1	InfOwnPos
45.578	15.041	3329	1	InfOtherNeg
138.148	15.041	3329	1	InfOtherNeg
183.515	15.042	3329	1	InfOtherNeg
259.028	15.042	3329	1	InfOtherNeg
304.246	15.041	3329	1	InfOtherNeg
410.037	15.042	3329	1	InfOtherNeg
15.483	15.058	3329	1	InfOtherPos
90.896	15.042	3329	1	InfOtherPos
168.41	15.041	3329	1	InfOtherPos
243.906	15.041	3329	1	InfOtherPos
319.335	15.042	3329	1	InfOtherPos
364.619	15.042	3329	1	InfOtherPos
30.541	15.037	3329	1	fixation
123.062	15.086	3329	1	fixation
228.82	15.086	3329	1	fixation
274.07	15.12	3329	1	fixation
334.377	15.153	3329	1	fixation
425.079	15.153	3329	1	fixation
