onset	duration	subject	run	stimuli
0.025	15.041	196	1	InfOwnNeg
60.332	16.342	196	1	InfOwnNeg
213.525	16.16	196	1	InfOwnNeg
290.104	16.645	196	1	InfOwnNeg
382.657	16.561	196	1	InfOwnNeg
445.348	15.026	196	1	InfOwnNeg
76.688	15.377	196	1	InfOwnPos
107.3	15.025	196	1	InfOwnPos
152.551	15.277	196	1	InfOwnPos
198.119	15.259	196	1	InfOwnPos
352.079	15.343	196	1	InfOwnPos
399.347	15.727	196	1	InfOwnPos
45.159	15.04	196	1	InfOtherNeg
137.412	15.041	196	1	InfOtherNeg
182.963	15.042	196	1	InfOtherNeg
259.876	15.041	196	1	InfOtherNeg
306.794	15.041	196	1	InfOtherNeg
415.153	15.041	196	1	InfOtherNeg
15.081	15.057	196	1	InfOtherPos
92.144	15.024	196	1	InfOtherPos
167.873	15.041	196	1	InfOtherPos
244.77	15.042	196	1	InfOtherPos
321.883	15.042	196	1	InfOtherPos
367.468	15.041	196	1	InfOtherPos
30.138	15.021	196	1	fixation
122.325	15.087	196	1	fixation
229.685	15.085	196	1	fixation
274.917	15.187	196	1	fixation
336.925	15.154	196	1	fixation
430.194	15.154	196	1	fixation
