onset	duration	subject	run	stimuli
0.028	15.242	186	1	InfOwnNeg
60.518	15.192	186	1	InfOwnNeg
211.827	15.027	186	1	InfOwnNeg
287.223	15.044	186	1	InfOwnNeg
377.909	16.444	186	1	InfOwnNeg
440.95	15.06	186	1	InfOwnNeg
75.724	15.061	186	1	InfOwnPos
106.019	15.044	186	1	InfOwnPos
151.304	15.027	186	1	InfOwnPos
196.655	15.043	186	1	InfOwnPos
347.613	15.061	186	1	InfOwnPos
394.482	16.21	186	1	InfOwnPos
45.362	15.042	186	1	InfOtherNeg
136.148	15.042	186	1	InfOtherNeg
181.482	15.042	186	1	InfOtherNeg
257.045	15.041	186	1	InfOtherNeg
302.329	15.042	186	1	InfOtherNeg
410.755	15.042	186	1	InfOtherNeg
15.284	15.058	186	1	InfOtherPos
90.863	15.043	186	1	InfOtherPos
166.393	15.042	186	1	InfOtherPos
241.939	15.042	186	1	InfOtherPos
317.435	15.042	186	1	InfOtherPos
362.736	15.042	186	1	InfOtherPos
30.342	15.02	186	1	fixation
121.063	15.085	186	1	fixation
226.854	15.085	186	1	fixation
272.086	15.137	186	1	fixation
332.477	15.136	186	1	fixation
425.797	15.153	186	1	fixation
456.01	5.99	186	1	fixation
