onset	duration	subject	run	stimuli
23.131	5.002	186	2	EmoLookNeg
29.283	5.002	186	2	EmoLookNeg
81.604	5.002	186	2	EmoLookNeg
88.49	5.002	186	2	EmoLookNeg
94.842	5.002	186	2	EmoLookNeg
189.879	5.002	186	2	EmoLookNeg
204.552	5.002	186	2	EmoLookNeg
219.191	5.002	186	2	EmoLookNeg
228.894	5.002	186	2	EmoLookNeg
242.9	5.002	186	2	EmoLookNeg
250.67	5.002	186	2	EmoLookNeg
267.876	5.002	186	2	EmoLookNeg
280.181	5.002	186	2	EmoLookNeg
358.812	5.002	186	2	EmoLookNeg
373.351	5.002	186	2	EmoLookNeg
3.04	5.002	186	2	EmoLookPos
9.659	5.002	186	2	EmoLookPos
16.762	5.002	186	2	EmoLookPos
74.034	5.002	186	2	EmoLookPos
102.512	5.002	186	2	EmoLookPos
197.499	5.002	186	2	EmoLookPos
211.938	5.002	186	2	EmoLookPos
235.347	5.002	186	2	EmoLookPos
257.372	5.002	186	2	EmoLookPos
274.079	5.002	186	2	EmoLookPos
287.334	5.002	186	2	EmoLookPos
294.92	5.002	186	2	EmoLookPos
344.339	5.002	186	2	EmoLookPos
351.092	5.002	186	2	EmoLookPos
366.148	5.002	186	2	EmoLookPos
38.537	5.002	186	2	EmoLabelNeg
52.259	5.002	186	2	EmoLabelNeg
112.449	5.002	186	2	EmoLabelNeg
126.905	5.002	186	2	EmoLabelNeg
133.257	5.002	186	2	EmoLabelNeg
150.864	5.002	186	2	EmoLabelNeg
158.484	5.002	186	2	EmoLabelNeg
172.923	5.002	186	2	EmoLabelNeg
180.175	5.002	186	2	EmoLabelNeg
311.81	5.002	186	2	EmoLabelNeg
327.133	5.002	186	2	EmoLabelNeg
333.835	5.002	186	2	EmoLabelNeg
410.398	5.002	186	2	EmoLabelNeg
435.308	5.002	186	2	EmoLabelNeg
449.847	5.002	186	2	EmoLabelNeg
45.156	5.002	186	2	EmoLabelPos
58.628	5.002	186	2	EmoLabelPos
64.78	5.002	186	2	EmoLabelPos
120.019	5.002	186	2	EmoLabelPos
140.927	5.002	186	2	EmoLabelPos
165.536	5.002	186	2	EmoLabelPos
305.358	5.002	186	2	EmoLabelPos
319.363	5.002	186	2	EmoLabelPos
383.355	5.002	186	2	EmoLabelPos
389.557	5.002	186	2	EmoLabelPos
395.659	5.002	186	2	EmoLabelPos
402.812	5.002	186	2	EmoLabelPos
420.836	5.002	186	2	EmoLabelPos
427.588	5.002	186	2	EmoLabelPos
442.644	5.002	186	2	EmoLabelPos
