onset	duration	subject	run	stimuli
76.673	16.378	186	2	InfOwnNeg
168.592	16.413	186	2	InfOwnNeg
245.439	16.478	186	2	InfOwnNeg
293.591	15.061	186	2	InfOwnNeg
385.544	15.06	186	2	InfOwnNeg
415.822	16.478	186	2	InfOwnNeg
30.155	15.059	186	2	InfOwnPos
60.333	16.327	186	2	InfOwnPos
215.26	15.028	186	2	InfOwnPos
262.045	16.311	186	2	InfOwnPos
338.892	16.228	186	2	InfOwnPos
370.354	15.061	186	2	InfOwnPos
0.027	15.041	186	2	InfOtherNeg
93.13	15.025	186	2	InfOtherNeg
123.308	15.042	186	2	InfOtherNeg
153.42	15.042	186	2	InfOtherNeg
278.418	15.043	186	2	InfOtherNeg
355.182	15.042	186	2	InfOtherNeg
15.082	15.059	186	2	InfOtherPos
108.219	15.042	186	2	InfOtherPos
185.065	15.043	186	2	InfOtherPos
323.736	15.026	186	2	InfOtherPos
400.666	15.043	186	2	InfOtherPos
447.368	14.632	186	2	InfOtherPos
45.214	15.119	186	2	fixation
138.35	15.07	186	2	fixation
200.108	15.152	186	2	fixation
230.288	15.151	186	2	fixation
308.652	15.084	186	2	fixation
432.3	15.068	186	2	fixation
