onset	duration	subject	run	stimuli
0.025	14.975	187	1	InfOwnNeg
60.248	14.976	187	1	InfOwnNeg
211.19	14.977	187	1	InfOwnNeg
286.553	14.993	187	1	InfOwnNeg
377.188	14.977	187	1	InfOwnNeg
437.529	14.976	187	1	InfOwnNeg
75.271	15.026	187	1	InfOwnPos
105.533	15.008	187	1	InfOwnPos
150.784	14.993	187	1	InfOwnPos
196.068	14.993	187	1	InfOwnPos
346.943	15.027	187	1	InfOwnPos
392.278	15.026	187	1	InfOwnPos
45.092	15.041	187	1	InfOtherNeg
135.628	15.041	187	1	InfOtherNeg
180.912	15.041	187	1	InfOtherNeg
256.358	15.042	187	1	InfOtherNeg
301.609	15.042	187	1	InfOtherNeg
407.367	15.041	187	1	InfOtherNeg
15.014	15.058	187	1	InfOtherPos
90.36	15.042	187	1	InfOtherPos
165.823	15.041	187	1	InfOtherPos
241.252	15.042	187	1	InfOtherPos
316.748	15.042	187	1	InfOtherPos
362.033	15.041	187	1	InfOtherPos
30.072	15.02	187	1	fixation
120.541	15.087	187	1	fixation
226.167	15.085	187	1	fixation
271.4	15.153	187	1	fixation
331.79	15.153	187	1	fixation
422.408	15.121	187	1	fixation
452.505	9.495	187	1	fixation
