onset	duration	subject	run	stimuli
42.958	5.002	187	1	EmoLookNeg
57.413	5.002	187	1	EmoLookNeg
159.32	5.002	187	1	EmoLookNeg
196.784	5.002	187	1	EmoLookNeg
204.587	5.002	187	1	EmoLookNeg
218.576	5.002	187	1	EmoLookNeg
271.113	5.002	187	1	EmoLookNeg
277.533	5.002	187	1	EmoLookNeg
290.738	5.002	187	1	EmoLookNeg
296.99	5.002	187	1	EmoLookNeg
351.862	5.001	187	1	EmoLookNeg
358.981	5.002	187	1	EmoLookNeg
372.286	5.002	187	1	EmoLookNeg
396.095	5.002	187	1	EmoLookNeg
411.401	5.002	187	1	EmoLookNeg
49.877	5.002	187	1	EmoLookPos
64.916	5.002	187	1	EmoLookPos
72.653	5.002	187	1	EmoLookPos
166.523	5.002	187	1	EmoLookPos
172.842	5.002	187	1	EmoLookPos
179.544	5.002	187	1	EmoLookPos
186.797	5.002	187	1	EmoLookPos
212.224	5.002	187	1	EmoLookPos
225.179	5.002	187	1	EmoLookPos
284.218	5.002	187	1	EmoLookPos
344.492	5.002	187	1	EmoLookPos
366.084	5.002	187	1	EmoLookPos
382.874	5.002	187	1	EmoLookPos
389.443	5.002	187	1	EmoLookPos
403.732	5.002	187	1	EmoLookPos
3.142	5.002	187	1	EmoLabelNeg
17.698	5.002	187	1	EmoLabelNeg
96.329	5.002	187	1	EmoLabelNeg
110.301	5.002	187	1	EmoLabelNeg
128.191	5.002	187	1	EmoLabelNeg
135.827	5.002	187	1	EmoLabelNeg
148.782	5.002	187	1	EmoLabelNeg
235.8	5.002	187	1	EmoLabelNeg
249.038	5.002	187	1	EmoLabelNeg
261.843	5.002	187	1	EmoLabelNeg
313.48	5.002	187	1	EmoLabelNeg
320.599	5.002	187	1	EmoLabelNeg
327.802	5.002	187	1	EmoLabelNeg
420.472	5.002	187	1	EmoLabelNeg
427.041	5.002	187	1	EmoLabelNeg
10.078	5.002	187	1	EmoLabelPos
25.184	5.002	187	1	EmoLabelPos
33.037	5.002	187	1	EmoLabelPos
82.59	5.002	187	1	EmoLabelPos
89.976	5.002	187	1	EmoLabelPos
103.115	5.002	187	1	EmoLabelPos
120.371	5.002	187	1	EmoLabelPos
142.163	5.002	187	1	EmoLabelPos
242.252	5.002	187	1	EmoLabelPos
255.591	5.002	187	1	EmoLabelPos
306.177	5.002	187	1	EmoLabelPos
334.005	5.002	187	1	EmoLabelPos
433.693	5.002	187	1	EmoLabelPos
441.296	5.002	187	1	EmoLabelPos
448.966	5.002	187	1	EmoLabelPos
