onset	duration	subject	run	stimuli
23.081	5.002	187	2	EmoLookNeg
30.284	5.002	187	2	EmoLookNeg
83.138	5.002	187	2	EmoLookNeg
89.241	5.002	187	2	EmoLookNeg
96.577	5.002	187	2	EmoLookNeg
189.113	5.002	187	2	EmoLookNeg
203.385	5.002	187	2	EmoLookNeg
216.34	5.002	187	2	EmoLookNeg
226.361	5.002	187	2	EmoLookNeg
239.733	5.002	187	2	EmoLookNeg
246.769	5.002	187	2	EmoLookNeg
264.192	5.002	187	2	EmoLookNeg
277.814	5.002	187	2	EmoLookNeg
353.36	5.002	187	2	EmoLookNeg
368.449	5.002	187	2	EmoLookNeg
3.04	5.002	187	2	EmoLookPos
9.559	5.002	187	2	EmoLookPos
16.462	5.002	187	2	EmoLookPos
76.069	5.002	187	2	EmoLookPos
103.863	5.002	187	2	EmoLookPos
196.916	5.002	187	2	EmoLookPos
210.121	5.002	187	2	EmoLookPos
233.18	5.002	187	2	EmoLookPos
253.605	5.002	187	2	EmoLookPos
270.878	5.002	187	2	EmoLookPos
284.117	5.002	187	2	EmoLookPos
290.719	5.002	187	2	EmoLookPos
338.104	5.002	187	2	EmoLookPos
345.757	5.002	187	2	EmoLookPos
360.613	5.002	187	2	EmoLookPos
39.555	5.001	187	2	EmoLabelNeg
52.976	5.002	187	2	EmoLabelNeg
113.967	5.002	187	2	EmoLabelNeg
127.139	5.002	187	2	EmoLabelNeg
134.475	5.002	187	2	EmoLabelNeg
151.865	5.002	187	2	EmoLabelNeg
159.668	5.002	187	2	EmoLabelNeg
172.873	5.002	187	2	EmoLabelNeg
179.092	5.002	187	2	EmoLabelNeg
307.092	5.002	187	2	EmoLabelNeg
320.681	5.002	187	2	EmoLabelNeg
327.517	5.002	187	2	EmoLabelNeg
404.964	5.002	187	2	EmoLabelNeg
429.773	5.002	187	2	EmoLabelNeg
444.863	5.001	187	2	EmoLabelNeg
46.074	5.002	187	2	EmoLabelPos
59.596	5.002	187	2	EmoLabelPos
66.798	5.002	187	2	EmoLabelPos
121.036	5.002	187	2	EmoLabelPos
141.761	5.002	187	2	EmoLabelPos
166.137	5.002	187	2	EmoLabelPos
300.273	5.002	187	2	EmoLabelPos
313.645	5.002	187	2	EmoLabelPos
378.437	5.002	187	2	EmoLabelPos
385.123	5.002	187	2	EmoLabelPos
392.059	5.002	187	2	EmoLabelPos
398.361	5.002	187	2	EmoLabelPos
414.517	5.002	187	2	EmoLabelPos
422.17	5.002	187	2	EmoLabelPos
437.026	5.002	187	2	EmoLabelPos
