onset	duration	subject	run	stimuli
75.3	15.262	187	2	InfOwnNeg
166.119	14.977	187	2	InfOwnNeg
242.132	16.06	187	2	InfOwnNeg
289.133	14.994	187	2	InfOwnNeg
380.386	14.96	187	2	InfOwnNeg
410.564	16.027	187	2	InfOwnNeg
30.149	15.026	187	2	InfOwnPos
60.277	15.01	187	2	InfOwnPos
211.336	15.644	187	2	InfOwnPos
258.305	15.61	187	2	InfOwnPos
334.368	15.627	187	2	InfOwnPos
365.213	15.027	187	2	InfOwnPos
0.021	15.041	187	2	InfOtherNeg
90.639	15.043	187	2	InfOtherNeg
120.834	15.043	187	2	InfOtherNeg
150.946	15.041	187	2	InfOtherNeg
273.977	15.041	187	2	InfOtherNeg
350.057	15.042	187	2	InfOtherNeg
15.077	15.057	187	2	InfOtherPos
105.745	15.042	187	2	InfOtherPos
181.141	15.043	187	2	InfOtherPos
319.195	15.042	187	2	InfOtherPos
395.408	15.041	187	2	InfOtherPos
441.66	15.042	187	2	InfOtherPos
45.175	15.102	187	2	fixation
135.877	15.069	187	2	fixation
196.184	15.152	187	2	fixation
226.98	15.152	187	2	fixation
304.127	15.068	187	2	fixation
426.591	15.069	187	2	fixation
456.702	5.298	187	2	fixation
